Node,Body,Motor 1,Motor 2,Motor 3,Motor 4,Motor 5,Motor 6,Motor 7,Motor 8
0,89.99960193825443,-9.114328639478073,10.295149860466884,6.244027114143897,-2.945220714465113,-9.123896221890083,10.328563586277564,6.244254407427177,-2.9269742566874464
11,89.99930468112662,-8.712479825917296,7.024999753003337,6.542551442971163,-1.3350672885298942,-8.72171267792579,7.015353323920955,6.552476639800334,-1.3357481237596258
28,89.99986231807631,-0.6335292004340185,-0.4373426042733846,4.850516273212981,3.6629877951035517,-0.6492305495788285,-0.4345035403401003,4.865913469761427,3.6644825690696505
68,90.00009564397534,5.841328811732488,-0.6792192722324596,-7.816756911918689,7.033691328281222,5.839248348795652,-0.6779340432987211,-7.815376770814018,7.037692791831479
90,89.99999900853001,0.4964392086679749,2.2617954798798556,-0.042797760580456805,0.33630181492920813,0.4940807825534575,2.2715171078812055,-0.03907604578808733,0.3357429121810841
108,90.00049437522414,-4.773825288806034,0.1942524336893072,9.634452841424919,-11.006945802702875,-4.766962599830334,0.19780755667761868,9.640081293335797,-11.009985065119542
