Node,Body,Motor 1,Motor 2,Motor 3,Motor 4,Motor 5,Motor 6,Motor 7,Motor 8
0,90.2026098545273,5.789693400520231,0.07412243889229234,-8.815616534705986,10.012736014885721,-2.4300448931260563,0.27305076848515936,-3.0395169952373062,3.9048967609817167
11,90.47555616742497,10.936096241854775,-7.819015802460726,-8.159828463179633,-3.7519618459077493,-1.1318053259860736,-0.1283156735964151,-0.01946604975768698,0.13198740816308646
28,90.60544409656241,12.719156378481191,-8.445705218465212,-11.602211347386515,0.8932194369335489,1.4035698598760915,-2.247176373152418,1.9987294592349536,-0.9983454592806413
68,90.02992905600924,3.3072317056912826,9.306959512513588,-7.631510723411175,0.9687668048163047,-1.7429551769914584,0.07689884602717502,7.084411494107631,-0.7522734895996331
90,89.47968601865159,0.17943574569443707,-1.5548284858959507,1.128913369578932,-3.7526898341972146,-1.1158889081754426,-9.167077932004652,10.93967194625524,3.809139193490127
108,89.9463673642769,2.16509195544096,-0.6240023516225439,3.952888819082265,-4.481427562797129,-3.290474756447779,-0.08395483294032445,-2.0123868215543843,13.879407883089721
