Node,Motor 1,Motor 2,Motor 3,Motor 4,Motor 5,Motor 6,Motor 7,Motor 8
0,-20.54736240683315,36.74916215014301,-3.549923885505965,44.81932172622183,20.95323744978494,-44.07576460218588,-2.3373260961011524,-53.03470736155342
6,-14.482189353607309,59.53516903409409,-19.725831125385394,50.07651814777643,22.448968293755687,-66.39084470214341,-3.530480508209432,-76.5785263671463
14,2.4470843451334425,69.070888806385,-25.505559696004536,58.05551216351953,16.663213951112763,-57.046218974379634,3.7537808022792802,-71.66848942713695
26,-8.571912174925783,61.229216337968566,-0.08565975531485485,69.03864906804395,3.0694533256681775,-58.77149743807029,23.687782713817437,-48.24559778993271
34,-20.080306599578428,54.10249646508222,0.3931300643123594,59.21016439624553,14.592301224720567,-61.590419710055194,9.429897491819961,-51.051884350174035
39,-19.586713769754734,36.61042279443555,-2.616946422181421,44.63041496188323,19.878919132473065,-42.182787494229835,-3.0671525670546695,-50.75495463485493
