Node,Body,Motor 1,Motor 2,Motor 3,Motor 4,Motor 5,Motor 6,Motor 7,Motor 8
0,90.32640440346887,16.75879330443399,-11.382965277290698,-9.202385398694322,-7.8035424190923255,-13.751019819153674,6.772407351475745,-15.10719433708145,12.225384258464887
11,90.1634430075815,12.907417906983834,-23.389814573263106,-5.275289863641234,-3.104050829362247,-5.899185022907351,3.409004956263437,-5.964926758178223,6.283474603291542
28,90.05967984064219,0.2673540734965905,-6.4596366390904825,1.8782835280345078,-8.530853506192063,-3.1472463785288975,6.87634014531229,-3.1479579767063743,9.69005784269325
68,89.01201055306137,9.678187519286071,-4.742366300102708,18.303122457719734,-24.835015553466626,-0.8099972107979168,23.360863462178475,-16.116214259809688,6.686043558099019
90,90.28548183805619,14.104552013515999,-6.900592540941807,-3.7351767676888716,-11.907937250860819,-0.46176486466160005,32.07769861063873,-11.722678430246516,4.627896326926801
108,90.33909004522467,16.488109649709166,-10.722081261364409,-9.729283909253793,-6.58783328626579,-13.092906854644127,5.575068013201613,-14.693053823849299,11.521698360728568
