Node,Body,Motor 1,Motor 2,Motor 3,Motor 4,Motor 5,Motor 6,Motor 7,Motor 8
0,89.64109978229305,15.454629484025434,-5.330761260803362,15.462902398962463,-5.3525819189410235,-13.95277738775394,31.04800635802574,12.179319070946821,5.953825586995519
11,89.77345131969801,9.69057740721637,-4.965260719596874,10.57326360983654,-6.755833957748716,-12.628900818854737,17.031125973606418,6.630115776584495,5.805917552982233
28,89.84608923277457,20.542008068278925,-38.84849872301823,7.441352833508406,-4.544221988824778,-9.888002289065271,7.403630650566865,4.877245016698427,5.207772736977843
68,91.09993408030697,-11.211184321899612,-8.072280293166592,15.662419596044442,-6.8950439620326724,-1.6258425674523602,4.637935792764574,-18.501606254506445,43.61552976657377
90,89.93384625643834,-5.619654530362362,-3.661816244660132,11.928497136668776,-11.16784858206551,6.079890572957873,4.513881029535423,-11.876636244552454,13.47972656847207
108,89.73615639355694,-0.05810744322963686,-5.836577689015131,-0.25262856260588273,-5.422926860850381,7.500881957416482,8.32961433627557,-8.946097071837071,16.633458236835242
