Node,Body,Motor 1,Motor 2,Motor 3,Motor 4,Motor 5,Motor 6,Motor 7,Motor 8
0,90.01620283267818,2.282830433406925,0.002386836014161563,1.5798098427338387,1.3585492579299667,-5.0652124949103134,7.485220522668764,-1.9466292119529023,0.5938520452135684
11,90.03285568026887,3.5791821628475438,-1.932504998157864,2.7845734757793252,-0.4044089942869646,-6.730512765833144,10.137023335585974,-1.5178395153654842,0.35630482172848754
28,90.10797799322782,4.147526465441861,-0.3018457277642636,-7.485615404142022,10.301531706786875,-1.2142227922599298,0.020592093000175626,-2.097494543696995,4.231701188734046
68,89.85804947008697,-3.1110839922649953,0.8875471659522189,-7.214525421645569,9.006351419898328,-7.710950341557421,4.745990539457338,6.978773095400836,-2.669804209999716
90,89.72372895142416,-2.6627499214212436,3.2326563099420786,-1.2270438159249402,0.3977413758256694,-9.451090659763821,8.851453173755958,7.5980157189307045,-0.6438601722848515
108,89.93908746881466,0.9576517271176069,-0.24337833167961115,0.9609485446736666,-0.27395536305167223,-3.0554586122403107,-0.07818184510904698,2.9580029704555537,7.229443208805493
