X Position,Y Position,Z Position,Body Angle x,Body Angle y,Body Angle z,Hip 1 Angle,Knee 1 Angle,Hip 2 Angle,Knee 2 Angle,Hip 3 Angle,Knee 3 Angle,Hip 4 Angle,Knee 4 Angle,X Velocity,Z Velocity,Body Velocity x,Body Velocity y,Body Velocity z,Hip 1 Velocity,Knee 1 Velocity,Hip 2 Velocity,Knee 2 Velocity,Hip 3 Velocity,Knee 3 Velocity,Hip 4 Velocity,Knee 4 Velocity,X acceleration,Y acceleration,Z acceleration,Body X acceleration,Body Y acceleration,Body Z acceleration,Hip 1 acceleration,Knee 1 acceleration,Hip 2 acceleration,Knee 2 acceleration,Hip 3 acceleration,Knee 3 acceleration,Hip 4 acceleration,Knee 4 acceleration,GRF 1x ps,GRF 1x ng,GRF 1z,GRF 2x ps,GRF 2x ng,GRF 2z,GRF 3x ps,GRF 3x ng,GRF 3z,GRF 4x ps,GRF 4x ng,GRF 4z
0.027166452738685825,0.027166452738685825,0.2144866789329773,-0.22904189592271043,0.10077208277525963,-0.002416061162711691,0.0843745470232661,1.3592493176353109,0.0289628281578001,0.9792661122502363,0.2931289591530865,-0.4306152801149909,0.4650922056660178,0.2826052461687093,0.12888766520967523,0.06685813818309484,-0.10942620588411242,-0.6206678666615992,-0.030032204070453657,-1.3990603823896532,-1.472540213039285,-1.1683435078017734,-1.231822099746821,-0.17790117936356498,-1.8807763166514837,0.12958066302212373,-2.3250224677128832,0.5411569836228918,0.5411569836228918,-2.1694946174849945,3.7741151604222725,28.42042705930063,1.28304763770052,22.55750620320145,37.808379235816965,-181.8228018243549,418.47532795089205,-21.476180925928276,189.59539869282963,120.76869161098683,-134.62290817277778,1.8635847424760148,2.653042570522895,7.8876196704594586,0.9453072797846171,1.1309614190562074,3.601030093634622,3.3000839162208875,2.8770462218908,10.717684713276114,2.010280889992544,3.6154329621746073,9.520388699799902
0.027811628590509955,0.027811628590509955,0.21477135399055872,-0.2293038723115204,0.09783651480606463,-0.0025819966006558628,0.07809991096651833,1.3482336430182669,0.021034293531093606,0.9770411183627616,0.29007778589646965,-0.4357963784076456,0.46671120425512447,0.2699101429371545,0.13362987311857283,0.05088446937631685,-0.02956531566167054,-0.5506686032343945,-0.03584508080474905,-1.222859815986488,-2.4257475318846025,-2.058609139817028,0.44569439486006257,-0.8071996787126907,-0.6854384983588637,0.5639419702494416,-2.755854229516438,0.8368779209885775,0.8368779209885775,-3.1778397558306546,10.189749826277119,17.97373863990358,-1.5619026570632364,20.18828797920295,-79.59998734494448,-178.18313433351105,353.8589093842429,-80.9045041187156,106.71515442194085,86.73666303841195,-32.15595649224637,1.531979740008059,2.312528512731243,6.739702063983902,0.7490901817753657,0.9268790142293689,2.9079684218210766,1.4531643108001195,3.7966335782215834,8.474080820531684,1.9556096727285044,2.3449657055879483,7.475110714571094
0.028287177921865105,0.028287177921865105,0.21494019514160503,-0.2294895159118818,0.09612658843678504,-0.002706063740573757,0.07363957709356714,1.3418228281177005,0.012636200873803707,0.98148155684285,0.287893656569381,-0.43927419110769256,0.4694587870537998,0.2601543765182639,0.13378749236701462,0.04502439740255436,-0.09183684212675744,-0.3982952570068942,-0.03306196136889857,-1.3213220580220162,-0.8709153216656381,-2.6668535459554015,2.1198002413928902,-0.28627147677728293,-1.5105224776017903,1.0008770234091893,-2.686051406920461,-1.04116447930339,-1.04116447930339,0.49345626810398335,-55.05761146033009,77.21659834959742,4.229644033713692,-90.98306145913857,1137.8854909431523,-162.63185668381368,635.1190238738142,455.51045597083066,-672.1676332758595,175.23979393101862,76.25961793416616,4.6228540058524965,7.080775368281206,20.232759129732635,1.6364424715814372,1.8672733993595994,6.069462103511086,9.699040842581146,6.285425076744836,27.31688505303626,6.164508967228082,7.145140257487072,23.074199359064828
0.02849341783141356,0.02849341783141356,0.21501373354382852,-0.229697727576132,0.0956067436231363,-0.002741454129947288,0.07152396242008713,1.3417875910187724,0.008559347238827685,0.9851526801658073,0.288022979019543,-0.4420694874371079,0.4710980358318287,0.2561271622406591,0.134779533896837,0.04450720127333796,-0.09612400735171127,-0.34639876946093245,-0.027837582819209505,-1.3160596013073087,-0.5405563349607531,-2.6762349690235174,2.521464335364464,-0.18683416743102488,-1.3463392886041758,0.9993524880207639,-2.6493554401657913,1.0479975271890296,1.0479975271890296,-1.256583777000014,9.909135648827013,21.28559090193229,0.7050255592488291,16.510265595031253,-3.062289164537701,-18.637898040093663,239.81491305075383,-37.610276304645076,199.7221462558986,-19.923518741590858,8.41859018108557,2.258796719677032,2.32399395213792,8.080399486518667,0.5559052750024944,0.5047789792179885,1.8369642558779473,4.024740410062573,1.9876545509831147,10.103890916982037,2.6780059106014664,2.6373665521460916,9.299423342181878
0.02917428867287755,0.02917428867287755,0.2151981640516809,-0.2298026966966403,0.09392435369917755,-0.0029229820538240743,0.06552234312121136,1.334881630196604,-0.00501620283846331,0.9999801204179801,0.284666188347437,-0.4445901177592662,0.47537942709807235,0.24299513894574293,0.14214055516108426,0.03258629149170206,0.018421333968381182,-0.31146821304177325,-0.041241606761364326,-1.1811516129053687,-1.6961731262762183,-2.8255271100660124,3.5464778281122804,-0.9135491756818175,-0.1464254787752851,0.7921641012440421,-2.6106609063151884,1.3227767160435193,1.3227767160435193,-2.288723131038428,16.66936249556566,11.46642447984195,-2.3963976908664875,15.463274271237436,-126.8650593349891,-21.091435349821698,201.5844186294427,-98.99796394332698,99.28375691988724,-36.19519854111984,43.579590029362265,1.8771434881080962,1.9644405553564135,6.786823443440956,0.4241631685076966,0.43388115405828487,1.4883603163934376,1.7660138912526393,2.818189304015124,7.834546004656551,2.467635155924429,1.7865305183915043,7.390299310082276
0.029682452161875508,0.029682452161875508,0.2153088291816697,-0.22978941948635048,0.09302924783268347,-0.0030578650415800804,0.06123282211044815,1.330707866111711,-0.015008865741779223,1.0139746559272373,0.2820334285698742,-0.4462208719634322,0.4781753020508456,0.2343545835371679,0.14355912260455175,0.03069679409687154,-0.029247008024593065,-0.17752989981886755,-0.032096245805336335,-1.2598516674499984,-0.3488828788639729,-2.7820961700945843,4.344338645927215,-0.4276530562454982,-1.015749580553622,0.8056757757294535,-2.2034502216935485,-0.8568945068849668,-0.8568945068849668,1.918434746706649,-54.122902738476235,73.69380204410453,9.53385889376612,-71.92964399565311,1065.3521270648662,56.701420487490324,259.89909691669163,456.7816320008202,-689.2221806195273,58.758025838665354,204.81683920481197,5.04348576706995,6.278419208684327,19.726485894556888,0.5298954772804807,0.5489112252212722,1.8689350232227215,10.563460592253128,5.6230786330822795,27.24653663287841,7.494862130166816,6.562390432129203,24.429507470068803
0.02990386323887028,0.02990386323887028,0.2153610866560308,-0.22989934288371938,0.09284760206801022,-0.003087907998744003,0.05922388605463453,1.3314474010191146,-0.0191576554526727,1.0208729902583926,0.2819784506165524,-0.4482559220612983,0.4795031495256425,0.2311116209488403,0.14472241780706077,0.030909625627724167,-0.030076217580871832,-0.13299909338566618,-0.027299207607079604,-1.2645954061304265,-0.007890583925156649,-2.6621546376367644,4.500280614667304,-0.3355087214982035,-0.8387495150246302,0.795450929450222,-2.163866026165308,1.1820959656662102,1.1820959656662102,-0.8531167424437706,12.272296130680562,16.26687484562125,-0.37627607411709924,6.16065848457908,10.30833665086706,62.86954607186071,90.00702181904192,-50.45427349808528,209.25702435235715,-24.926930060673154,2.88831200087271,2.5381720162407615,2.0427204677760824,8.024734814083653,0.31995615562261603,0.2797654087060568,1.0373540276303677,4.664742863200891,1.663280607908098,10.241950666483765,3.1203875645689907,2.1243295824834325,9.091512446896562
0.03063551927095488,0.03063551927095488,0.21548247759502143,-0.22965079616510195,0.09214556764125097,-0.003295211174115446,0.05327414520072062,1.3274245821936264,-0.03172682769321563,1.0437803299647042,0.2775810614834627,-0.4481642544141808,0.48273871822229114,0.2201440663687112,0.15287260626867194,0.020696220660734836,0.09496301852880609,-0.12339916480597259,-0.049723041457035516,-1.2008730952319546,-1.0885203299166961,-2.4285517511653065,4.862141879928201,-1.166566827134921,0.3904827154822906,0.5691888461604293,-2.1969287284992802,1.4745992180762142,1.4745992180762142,-1.8751510188744405,18.103278522474476,6.672330037196827,-3.6409491991687384,2.926191196070038,-123.7821781977313,55.73159161949993,70.82293010183433,-115.6372261547476,95.97657121591874,-39.59427310726319,30.63310241039812,2.0402945789417313,1.7235625043723386,6.627498628312283,0.2547485572718747,0.24448891831002487,0.8651103090380844,2.065107555411127,2.4625112510045755,7.890236847866604,2.948160860539807,1.444423062272441,7.41678170068321
0.03118247009469427,0.03118247009469427,0.215554544439067,-0.22936217533341627,0.09189271170582572,-0.00345704471007036,0.048883487845208365,1.3252945637441624,-0.03981622523163021,1.0615693078193882,0.27404812762441233,-0.4479767538961238,0.4847188269423476,0.21296934313108987,0.15464547243391397,0.020974816523866756,0.0484020609785925,-0.003168501418275778,-0.037441068686093926,-1.2915517478717586,0.17541801999771917,-2.106856244633572,5.163914925187725,-0.6695536034124459,-0.5399749198322024,0.5691716187220677,-1.783296076605216,-0.8281840161597483,-0.8281840161597483,2.7891543770614042,-55.18884975269773,71.04391797428708,13.257754969566522,-62.896780502899816,1007.8796432704947,137.68263989493263,106.0468605710995,486.57168847844025,-723.3672401560125,54.212888312803514,227.06303432214813,5.092091042908377,5.620251183087567,18.71771671988311,0.26915910113521696,0.2721530868733803,0.9376990453306123,12.07483929581267,5.439468339624365,29.014716084510727,8.34265339496321,5.916975061910846,24.624173857745404
0.03142114138481518,0.03142114138481518,0.21559185690064578,-0.22934471752931987,0.09199355595973371,-0.00348634603899535,0.04687417580806078,1.3267561519392437,-0.042974566013158855,1.069877331508475,0.2737343212882114,-0.4493058200135964,0.485744506485664,0.2103440377272165,0.15608114679085563,0.020371083100796796,0.053995830989304,0.05115973439758781,-0.027474916477620376,-1.2659759832342001,0.49008539948528,-2.0627798222419518,5.500760924924122,-0.5295678259386145,-0.3626384111816764,0.6397366459642378,-1.7995347892938645,1.3846330698410492,1.3846330698410492,-1.5348377789809433,15.951197390922394,21.707866973773438,1.9301318442172835,20.453235977743542,7.669721467637959,13.763448045518311,207.15139110068304,-35.04937997586711,212.77351407529935,26.965442447633457,-35.20597117194333,2.525140955046011,1.8673415235671464,7.659489507791676,0.21170640433390756,0.18975141099560422,0.6947090280998369,5.275071264098968,1.6328051409722195,10.973252518147074,3.3911728601893523,1.918859418237861,9.087895705415242
