X Position,Y Position,Z Position,Body Angle x,Body Angle y,Body Angle z,Hip 1 Angle,Knee 1 Angle,Hip 2 Angle,Knee 2 Angle,Hip 3 Angle,Knee 3 Angle,Hip 4 Angle,Knee 4 Angle,m.tt
0.08507489916967688,0.01602785490118855,0.19345669797731857,-0.08912940913979925,0.029084837403229435,-0.006924273014951251,-0.22430253567387504,0.9264906872432447,-0.6632136707465628,0.26298902577599903,0.3269983744463955,-0.7371777067119005,0.6027023211154879,-0.12367418019573931,0.0035505192990390455
0.08570737785638056,0.016046672195849484,0.19337665470177834,-0.08943840412101421,0.02665975563769749,-0.0069285545747972375,-0.2292731883440937,0.9193661092185874,-0.6619785366279505,0.25478453750590635,0.32364738297232487,-0.7456554021358536,0.6058424860056618,-0.13331333536615414,0.0015505227976468916
0.08761633454498167,0.01598149215049722,0.19321100340033212,-0.08968863242626943,0.01678249669891748,-0.00698268036061049,-0.24379549241412116,0.8907057152352783,-0.6509255936779514,0.2516620926469521,0.3147135843078297,-0.7792526566705744,0.6245970312212848,-0.1391091586415208,0.004899019108205671
0.08892112215834157,0.01582058765471451,0.19316390897866945,-0.0890247028864769,0.007499148181356697,-0.007240189275080934,-0.2534065444737235,0.8643565331227051,-0.6362591720080372,0.2711143462647134,0.30748737538455173,-0.8072895445082096,0.6468953746112003,-0.12014999159097063,0.003550538973521533
0.08952463666601056,0.01571941075256541,0.19313938275257186,-0.0882229386822565,0.0030390862011212163,-0.007104362955258262,-0.2562143387340431,0.8504195505440499,-0.6294206040345748,0.2837536760377733,0.30357006202549636,-0.8192902326376926,0.6520381547021549,-0.13765790867644254,0.0015505169174350186
0.09158202129245896,0.015353382983838119,0.1933163962776496,-0.08601880874318585,-0.009810189728710355,-0.006556130845933473,-0.26570925420478053,0.80822076791991,-0.6048109759368312,0.32321352365322215,0.28941140239036317,-0.854054913385724,0.661960110494886,-0.1876340081010518,0.004899000529136721
0.09321550533172986,0.01505345878868121,0.1936808014274564,-0.08438408365841439,-0.017994118934672662,-0.005964075863335017,-0.27224207548931595,0.7791031531890603,-0.5845317872299507,0.3517228724022656,0.27726313707889794,-0.8758153851103005,0.6631996215544155,-0.21854434385625515,0.0035505255084373744
0.09395526782497403,0.01491660699401937,0.19387639542879567,-0.08358669149721072,-0.0213522826464227,-0.005685632391523324,-0.27483604909542503,0.7666002751836193,-0.5752972282780889,0.36426614680336056,0.27145204830346653,-0.8844530863187137,0.6628058916372593,-0.2307633258901079,0.0015505163933662303
0.09630085781094039,0.014455425164979975,0.19441515824651232,-0.08127918730984952,-0.0317549346301198,-0.005097898606705375,-0.2825461858519236,0.7271645828121435,-0.5459720982682075,0.40394681799697196,0.2521811096075263,-0.9106571836928125,0.6624886975677025,-0.26975376373833054,0.004898998873294147
0.0980087900972919,0.014092438757184076,0.19473008396871527,-0.07987410015250763,-0.039112402246735754,-0.004971065376096857,-0.28768020026282143,0.6985861856520184,-0.524524163530563,0.43262561462344806,0.23761727238062696,-0.9290717087193249,0.6629997189884933,-0.2982773065425879,0.0035505243083733262
