Node timesteps,Torque Hip 1,Torque Knee 1,Torque Hip 2,Torque Knee 2,Torque Hip 3,Torque Knee 3,Torque Hip 4,Torque Knee 4,Foot 1 lift,Foot 2 lift,Foot 3 lift,Foot 4 lift
0.20095539334156812,1.0763959589470411e-05,-2.1411166167656405e-05,-2.283112308137984e-05,4.388946629795461e-05,-2.3410641111309106e-05,4.776270292492624e-05,-4.638267492409618e-06,8.75422794283594e-06,6.808867787377499e-06,0.0006270927279307977,0.0009116216336433328,5.8623373889899675e-06
0.19733448473843046,-4.8741224797087865e-06,1.490104843271837e-06,1.466704102437588e-06,-5.298501114713761e-06,-3.320348233824729e-06,4.077526994931416e-06,-2.7911217252002684e-06,3.130041715077006e-06,0.0007416311749872109,6.285684578373336e-06,6.3814463963101375e-06,0.000133694910466894
0.2842812544943771,-1.5396029869117417e-06,3.053343023846474e-07,-7.395726081273063e-06,1.1769124211911751e-05,-1.652647306639618e-06,5.28053823538063e-07,-3.0835922403093134e-06,3.3293343402399234e-06,7.112625056101735e-06,5.4376022283227295e-05,1.69245805640868e-05,1.0420310355250268e-05
0.27349675325319384,3.154008123645334e-08,-5.519068390371355e-07,4.688947637325804e-06,-9.670034778553786e-06,-1.555580813520409e-06,2.557528782545682e-06,-8.717782383696817e-08,-3.185506496662324e-07,6.803502684647369e-06,3.520975107096882e-05,1.2818687869356005e-05,1.226265293358849e-05
0.27162727719939866,-9.414740732362795e-07,9.165176111230355e-07,4.000080181872481e-06,-8.755940139074597e-06,-6.98392527903922e-07,4.4158913499452066e-07,-1.0951454587669138e-06,1.218033849131303e-06,7.016932614781696e-06,3.268590977386211e-05,1.1522386002981236e-05,1.291127194512864e-05
0.27158683396183225,-3.0641775110443647e-07,-4.2749660490738113e-07,3.4671455063655747e-06,-7.810596313714497e-06,-1.3390949830703464e-06,1.5954388639860965e-06,-8.885708901246803e-07,7.127590834353907e-07,7.100874601214924e-06,3.2528046434794084e-05,1.145454369002398e-05,1.2709144197979163e-05
0.2728680759298163,-3.8328239076959276e-07,-9.201348430906442e-09,3.6171595401817915e-06,-7.834167083680723e-06,-5.738895460944615e-07,3.644560608493038e-07,-6.655732249625081e-07,5.437940014002021e-07,7.077986020731175e-06,3.292447061134168e-05,1.3317737289243624e-05,1.1802359883431312e-05
0.27683047421504065,-1.4556130685911266e-06,1.3516166700384094e-06,1.9085068466872043e-06,-5.226554408434161e-06,-1.43204789979082e-06,1.3053719899459098e-06,-1.6201393007313094e-06,1.6733315748055873e-06,7.4704740746521625e-06,3.06401962393701e-05,8.903803452700114e-06,1.3592594556975504e-05
0.28172619594680576,6.759025784407516e-07,1.2816839098243248e-06,4.257475655099929e-06,-5.721107316510414e-06,4.065168327380589e-06,-5.354083608077315e-06,1.8607309575064238e-06,-1.0386351989693683e-06,6.875442207454174e-06,2.996550433370867e-05,1.3157392886946637e-05,1.0285947567999523e-05
0.21653445649616182,-3.057046963780447e-05,5.6044657907125006e-05,3.6699942974181005e-07,-4.556754196571158e-06,6.128741893642299e-06,-1.5846086807592463e-05,-1.9362939169881405e-06,-3.5723190612262244e-08,2.0664078545170548e-05,2.779679068977156e-06,0.00011424817140399252,6.434169005267586e-06
