Node timesteps,Torque Hip 1,Torque Knee 1,Torque Hip 2,Torque Knee 2,Torque Hip 3,Torque Knee 3,Torque Hip 4,Torque Knee 4,Foot 1 lift,Foot 2 lift,Foot 3 lift,Foot 4 lift
0.010000304573300096,0.008181531963698365,-0.026724214444145255,-0.00947286597202524,0.02097281098855788,0.0067490034408880266,-0.012024341423424385,0.01087643540746939,-0.02027263988294411,0.0007396729262784638,3.789981307987203e-05,5.5433792594457625e-05,6.28066942416327e-05
0.010001808937524677,0.006308895916681601,-0.018595850097196897,-0.014006022856477781,0.030249951009984465,0.007904373274313559,-0.014255709120227736,0.013078368609419432,-0.024648581820541346,0.0018629719295402182,4.8361098872225484e-05,4.2817067779157375e-05,6.653624995660183e-05
0.01000239224123491,0.01018610538141463,-0.03326848610513982,-0.019570967806653645,0.041249657341397634,0.010601804693604893,-0.02001460203192273,0.011568188498208934,-0.0219295675613748,0.003302483049283825,6.923418010060184e-05,0.000205888585593199,0.0002024384670178388
0.05561905119113716,0.004666722613523354,-0.009438055073587345,-0.021812235699471362,0.04458315956961204,0.013053094188316485,-0.026127717068217548,0.011832911099039242,-0.023661929176704163,0.010802720480700448,0.0001006323313088006,0.00010842305080009407,1.642675468745704e-05
0.010002729063147866,-0.006329388425787785,0.037207141388257974,-0.03817095594388566,0.0769411880094637,0.0190200130900346,-0.03907625278765996,0.015984694636374662,-0.03294876448926556,0.01505589365571289,0.00018775017835376577,0.000221963822151251,3.902387426436674e-07
0.010005020445825543,-0.003893870340845639,0.025687438919993363,-0.03328441092673784,0.06635860681815095,0.012963999007267682,-0.027480415811240645,0.017359900726691767,-0.036379700892281715,0.014268215278193006,1.27732595939993e-06,0.00022205229951185426,9.947243079080839e-08
0.010005268132917551,-0.0002034541144994149,0.008908005793261993,-0.03613607159817642,0.07225394219387475,0.013600385527641281,-0.028639431662025174,0.016148921458600772,-0.033814663750460015,0.012255028331531975,8.039521538338522e-05,0.00018457159606333448,4.242620712856285e-06
0.02965776403998434,0.007012583431786761,-0.0141966624945069,-0.02580401940185921,0.05076989413236636,0.011033198068078658,-0.023928324680619905,0.01343350823382139,-0.02881292531634284,0.006652041965253316,9.186989508948994e-06,0.00012995203858525426,4.164380823011196e-06
0.010135591199123686,0.006366992412255515,-0.017515751833182207,-0.018903654800259857,0.036121369724009936,0.010834497654229646,-0.0241803958834523,0.010620330974250277,-0.02375136489686468,0.0030038581795688974,4.865366123644687e-05,0.00021896406529485078,2.3520575589678278e-05
0.016950739509370528,0.0018282880568814542,-0.005627788487800298,-0.025480428380523112,0.048885645531337736,0.015179709949718982,-0.0335196118610497,0.0031678092638495288,-0.009199613715152726,0.0012229988331056245,0.00022211621469423313,0.00022206262397296287,4.057420084874159e-05
0.010009702704404095,0.0020930377333975036,-0.008395757083620248,-0.03327249125011299,0.06334825108868072,0.023215554956301673,-0.051139036342450817,-0.009416282230351207,0.014315543787383641,5.492214339336696e-05,4.661180040972545e-05,6.414408706298317e-05,8.491682067620336e-05
0.010004065944631487,-0.006305213889492768,0.006599012583364907,-0.026886061681686023,0.04831562756972061,0.020765428617647623,-0.048231346535021175,-0.014612245834740823,0.02111483260076644,8.599013825887807e-06,0.00016002730588253643,0.00011320876871690226,0.000786999008863056
0.010005466021671263,-0.014313964387172575,0.023115355702307105,-0.020872727629265658,0.03635475847736412,0.019453181436423456,-0.04533470919017572,-0.012266057500851222,0.01650630923582336,8.431592151042939e-05,0.00022183386948522238,6.134773915713637e-05,0.0018500726623664136
0.042686967270387496,-0.01616879640733613,0.02632872917090527,-0.015141344466446074,0.02419547447000734,0.023530106533539544,-0.0541623777649538,-0.016051971551593953,0.020865520416719203,0.0001898625417840228,0.00013685892098773848,9.806681255856605e-05,0.0085983505593877
0.03492762534821696,-0.01697499884010393,0.026176807063919217,-0.015795624969358966,0.02372438379434916,0.026686190790296403,-0.062365402005832814,-0.01607984887646244,-0.04290366556945589,9.302589689274029e-05,0.00017438485085393977,7.426170202245304e-05,0.015589762478128927
0.010014440013263761,-0.021371830167160905,0.034369522731981975,-0.0163518947378025,0.02412439576832762,0.01816125755037705,-0.04581604787897923,-0.021204860081990625,-0.003999178180132802,0.00012729879757243198,0.00019460375741930578,0.0001061451872705819,0.013495772605121395
0.01000731093054042,-0.020116932240879414,0.031464408727746244,-0.017899863293171784,0.02691272802324937,0.01511213972558053,-0.03999550306175379,-0.023832248059436557,0.01499023446078556,5.1395690974159114e-05,0.00010485544260851581,3.424227135892983e-05,0.010891201579670398
0.010029237176297409,-0.020236614895665236,0.030923093702880565,-0.017459483040413115,0.02524733750362086,0.012987895812749225,-0.03647480861123597,-0.023191940120174896,0.020503963092341173,2.3373260866416757e-05,8.559955527943633e-05,8.274411517409741e-05,0.008570068173283771
0.0340565459207949,-0.021379695536250687,0.03036785098398648,-0.017436550215223508,0.022314133059251836,0.021822405621857454,-0.05746253310089972,-0.013751354336639987,0.0023106152927078838,6.501637871570498e-05,0.00022193859393782053,0.00010866290197820093,0.0044125693367231605
0.01341869820539304,-0.025155914528955357,0.03608703392313705,-0.024957588314011667,0.03559823010546257,0.060808080542431926,-0.13985883661711884,-0.0006525407467186948,-0.023116646073708894,0.00022177297528662922,0.0002616772509992837,0.0002221959107615225,0.0014830208664066268
0.023406897137678014,-0.02820245272922566,0.052690939682478836,-0.01661798175337766,0.029025109683117525,0.07302253738351604,-0.15438902148732755,0.013471645176078505,-0.0314236863115928,6.553102581006237e-05,9.814204231074091e-05,0.00022220359018485948,5.9789531508049114e-05
