X Position,Z Position,Body Angle,Hip 1 Angle,Knee 1 Angle,Hip 2 Angle,Knee 2 Angle,Hip 3 Angle,Knee 3 Angle,Hip 4 Angle,Knee 4 Angle,m.tt
0.0,0.10609109485391453,1.3954820287313499,-0.17032387570755098,-0.8053876561060205,1.5410656558873976,-1.1172624787811933,1.2780674996071892,0.41908105698576104,0.5096889305254932,1.699202621815109,0.011941212531259888
0.009932360100600916,0.10708635631075597,1.390545652236669,-0.12804624070026166,-0.8338340350623086,1.5304511723303307,-1.1992725914325404,1.1279964966406473,0.7143145508806136,0.599032113544278,1.5849890480947202,0.01754992656702914
0.014380591126988218,0.10916362806052751,1.3892048841959181,-0.1365129648663368,-0.7993301184277664,1.5062109599282065,-1.2596003183241131,1.0265069235927884,0.8873951966244561,0.6357160980615668,1.5200802526609773,0.012719219272753435
0.01478383553971774,0.10949084826304488,1.3891029660115564,-0.13982456178215852,-0.7903857215831094,1.5020631643799593,-1.2674982065003362,1.015544039112264,0.901888116797948,0.6388709824402439,1.5121184164218973,0.0015505099677666223
0.01595581907375283,0.11056055831915314,1.3886196578749386,-0.15000886852274814,-0.764879373980518,1.487238845007753,-1.2889804048547817,0.9833314676671085,0.9509818812839226,0.6480499096291481,1.4901631847776773,0.004898978571022283
0.016717264124351153,0.11138390759534929,1.3882237576549827,-0.1576545463265976,-0.7471084233774238,1.4748626954059567,-1.3015229370523884,0.9615689858297697,0.9845117388100414,0.6539583296724478,1.4757479734095973,0.0035505095944055043
0.017024564346189326,0.11175477702461936,1.3881165680692524,-0.16234526302010716,-0.7350185852615851,1.4691375691541209,-1.306605276537308,0.9520619554930574,0.9979931485710656,0.6562242961018009,1.4694950276167242,0.0015505099832182623
0.017890057172835015,0.11297443185426048,1.388071167414891,-0.1762253161862602,-0.7043310012490405,1.4501375282821094,-1.3221065806629908,0.9207388528165605,1.0402943980143058,0.6620244081871758,1.4501124301602517,0.0048989786198427865
0.01841265433857282,0.11390133713527086,1.3883417705602485,-0.1867432050666205,-0.6842300400338777,1.4355443978948217,-1.3332074459848269,0.8967880002937555,1.0704737778714049,0.6648719740016369,1.4364070151077233,0.003550509629787868
0.018612130774800187,0.11431291381767723,1.3885555760820754,-0.19239788475384517,-0.6725370349751358,1.4289894753232006,-1.3380799507286594,0.8860335369613199,1.083682572493895,0.6657340171191661,1.43052955445822,0.0015505099871164774
0.019142692078013987,0.1156412433031701,1.3894201585790553,-0.21096678833736876,-0.6357515132713234,1.4073107927070811,-1.3519882287099474,0.8515428463753314,1.125497628892808,0.6673837877318458,1.4126917191087367,0.0048989786321582685
0.019430889430568917,0.11663495725632227,1.3902123989083046,-0.22476672652833113,-0.6103686583098507,1.3906482997376206,-1.3608052467370344,0.826002956373426,1.155308104400273,0.6675577050743684,1.4004128357969499,0.003550509638714061
0.019531677011407827,0.11707289465562176,1.390627341817552,-0.23150397813191603,-0.5974826247681116,1.383191568923284,-1.3645318560277453,0.8147142500065734,1.1679867289637649,0.6673320336704309,1.3951706859521857,0.0015505099463704042
0.01976409464755327,0.11846788836413952,1.392058793919041,-0.2528215680813559,-0.5587907233943661,1.3589877325157946,-1.3756397950212216,0.7794139639740176,1.206114082256936,0.6657708224934151,1.3792783700300242,0.004898978503418583
0.019847738122402085,0.11949297553432997,1.3931957335877414,-0.26819937401332083,-0.53297809780095,1.3407967352181556,-1.3832260703623835,0.7541658818675014,1.2319600425027037,0.6638223097166966,1.3683497374348175,0.003550509545410918
0.019870239435618508,0.11993583407420633,1.3938241987496478,-0.2766336643382196,-0.5164545087415839,1.3328433947385336,-1.3867688893317447,0.7434132953855177,1.2402127683654416,0.662678300689995,1.3633792030405838,0.0015505099366750486
0.01995650383306621,0.12132727415496024,1.3952336005742452,-0.2992564232741337,-0.47448730202285283,1.3070082760019857,-1.3938416088414018,0.7212472756000671,1.2563055046764697,0.6602610962154198,1.3490763716867917,0.004898978472785309
0.020031793913388742,0.1223290100456922,1.3958887324776847,-0.3136112121163392,-0.4484561909280825,1.2877689678904738,-1.3958885561010952,0.7153872812703101,1.2566171155223813,0.6593196468381534,1.3394909068371321,0.0035505095232100103
0.020074566599146543,0.12275094914452654,1.3963122751029369,-0.3219202917606291,-0.430400793329314,1.279555572380331,-1.3970096116446986,0.7149744916013403,1.250777074841403,0.658940493666091,1.3343403660980855,0.001550509817164425
0.02024273816594384,0.12413060801345727,1.3976126921284788,-0.3434250534593326,-0.3880872331194658,1.2531568396803028,-1.3985262062142392,0.7142920866847743,1.2326091571548474,0.6579852225657375,1.3181708099106952,0.004898978095180695
0.020396943639063362,0.12516138312035988,1.3986700946262298,-0.35658053361001585,-0.3650542843299638,1.2338518489812003,-1.3986700185777652,0.7141827717403502,1.2194902494186168,0.6574737456715387,1.3053731946782783,0.0035505092495426993
0.02047816128869002,0.12559725977142244,1.3993681676290202,-0.36417104742394457,-0.3496014959252407,1.2257397939190335,-1.399544884622051,0.7140167541372231,1.2132113267543645,0.6571111000306588,1.2989575899669368,0.001550509820211765
0.020775042398328853,0.1269947873599776,1.4016842421048952,-0.38496608783779696,-0.31056209332642326,1.2002661005758952,-1.4017541616386415,0.7139400738141631,1.192182564076826,0.6564283708081406,1.2778218584595864,0.004898978104809437
0.021030718440518976,0.1280188264289587,1.4035702694580434,-0.39811688282011304,-0.2883926644214335,1.1821184140197394,-1.4035701652321517,0.7142519038331049,1.1752394077441064,0.6562706639798758,1.2613093932672501,0.003550509256520229
