Node timesteps,Torque Hip 1,Torque Knee 1,Torque Hip 2,Torque Knee 2,Torque Hip 3,Torque Knee 3,Torque Hip 4,Torque Knee 4,Foot 1 lift,Foot 2 lift,Foot 3 lift,Foot 4 lift
0.02511534376923926,0.0016633143273495144,-0.003104560111434428,0.00015834061450165253,-3.767525796339941e-05,0.00017051363720471693,-6.177208224900693e-05,0.004180868676248613,-0.007169324101422683,0.0002854801751260644,9.81170809678381e-06,3.0391812049534326e-06,0.0004909548832231928
0.011168893780195213,0.0015256559425605018,-0.0027169956625857257,0.00015204676091707772,-3.6794348485548754e-05,0.00017023855703308306,-7.248480553542504e-05,0.00439627675745095,-0.008300865945062387,0.0006890521392108358,6.250657378781661e-06,3.8087783722829385e-07,1.8338632236354022e-05
0.012194602817970666,0.0013840831945606054,-0.0024622671646599187,0.00014581096959774388,-4.256112156775341e-05,0.0001595156214756506,-6.942377235438024e-05,0.004342815669572974,-0.008247506202459466,0.0010719555877321024,6.010690165041509e-06,6.298621138739039e-07,4.15773021237085e-05
0.013759580026604892,0.0012570319037859855,-0.002825242088961976,0.0001367018157271443,-4.954670820270872e-05,0.00014387631011782853,-6.361137382102761e-05,0.003999114523013897,-0.007580489163826122,0.0015565592636906918,6.649563246851825e-06,2.7331558620260167e-06,0.00012803551964912695
0.03820622611609815,0.000872678569957417,-0.004356325939379014,8.686428237117726e-05,-3.908346712463629e-05,8.909210188869254e-05,-4.345897435155473e-05,0.002502617169695151,-0.004908313720507435,0.002522743124232151,6.601898352777224e-06,7.106880183939852e-06,0.0006200458135145594
0.04945069834864242,-0.0009089914957919172,-0.0018409464777387368,-3.679495816785794e-05,-3.1757158887117746e-07,-3.624486903227149e-05,-1.4132692686709354e-06,-0.0006568286309996776,-0.0005046246416950158,0.0028909646992525094,6.041615264292072e-06,5.699184338276344e-06,0.0015658336787771215
0.06454445555001807,-0.004193688883948596,0.006082461192578527,-0.0002117219651136707,6.223160864698114e-05,-0.00021254227175792289,6.380259052897026e-05,-0.005181609257700356,0.0075672851585924785,0.0009338487139383387,8.191862438707762e-06,3.975286497358081e-06,0.0010276013558980336
0.01330225763702219,-0.006238359734708911,0.011663765272702529,-0.0003422146645729254,0.00013466172875916483,-0.00032833334091059315,0.0001094498364297373,-0.008012888638614296,0.01499257098363203,1.1755505954226483e-05,2.5051515700858022e-05,7.931433994008809e-06,7.925172899000782e-05
0.014452808499855793,-0.004314457351725638,-0.006107094917441145,-0.00032158199177814516,0.00016794488213102556,-0.00028476655744383745,9.648378772546529e-05,-0.008451612105523754,0.016074934650630337,0.0003405846844221634,6.435172300276266e-06,2.6974737692517484e-05,1.2555581852640514e-05
0.015583718854899583,-0.0045502655372199234,-0.004813487572922117,-0.0003508483607877822,0.00019082123518231265,-0.00036151355255993226,0.0002116602382746329,-0.009087103045560506,0.01676843777115286,0.0010776755065889504,7.650254164490427e-06,8.610596058009095e-06,0.00045454838386559186
