X Position,Z Position,Body Angle,Hip 1 Angle,Knee 1 Angle,Hip 2 Angle,Knee 2 Angle,Hip 3 Angle,Knee 3 Angle,Hip 4 Angle,Knee 4 Angle,m.tt
-0.1912439068386781,0.19374478171492643,1.6253873643717696,-0.6024376238857099,-0.27330873687332724,-0.6114260372967797,-0.2577825198200083,-0.6303001152499609,0.0407949170208316,-0.6578701447963846,0.10119341904309898,0.003333372772143087
-0.18472864123301191,0.1936388292127194,1.640702624658275,-0.6530256541089906,-0.2606959008415951,-0.6601216721685107,-0.24787159272408432,-0.6276021633514492,0.027947568798111555,-0.6457363017210156,0.06526211501572832,0.00489903744854292
-0.18017671945483493,0.1936726933341266,1.6512406928013317,-0.688235246060973,-0.24673266112356007,-0.6942797331884161,-0.23671022210848314,-0.6238221785620323,0.024228990388072025,-0.637862919013235,0.05165341997223871,0.0035505522655858712
-0.1782575241697879,0.1937595480194167,1.6556551946865814,-0.7018233094422444,-0.24249186553105484,-0.7087260512752769,-0.2308910152179835,-0.6210709316649572,0.020565881887923743,-0.6358459542929822,0.053115343364025625,0.0015505139248270794
-0.17241046570424348,0.19425354848404194,1.6696699965130763,-0.7444881799988395,-0.22824594278336197,-0.7515309169896252,-0.21375299470725673,-0.6087842279252466,0.0038195752405058014,-0.6293623147315911,0.055084907922598125,0.0048989910737162745
-0.16839607689815572,0.1948419414300918,1.6781304876687082,-0.7712672823889779,-0.217646203371478,-0.7736391348215302,-0.20733525723437995,-0.597089960068136,-0.0072720663768969795,-0.6227261898194789,0.055218841257773266,0.0035505186556692436
-0.1666609051321785,0.1950971605901397,1.681730779990792,-0.7825167244956154,-0.21375757966888642,-0.7831002873816192,-0.20372961314854954,-0.5914571521535592,-0.012342869879344576,-0.618806024400992,0.053378946148085527,0.0015505838128895277
-0.16174661991312062,0.19657286667139062,1.6853864881913738,-0.7960732140122843,-0.21814774188424702,-0.7823116683890089,-0.20590840550377942,-0.5762898063295055,-0.007598078678638043,-0.6056587423419526,0.0618618601539902,0.0048992118914661376
-0.15859695960817952,0.19810008902404824,1.6827023970230264,-0.7896495448893055,-0.23642232903497318,-0.7616243374116792,-0.21190639413733403,-0.5673315065384379,0.010479736538987927,-0.5949199029704806,0.07641211841731527,0.003550678692200826
-0.15032579926319625,0.20269186772690803,1.6709714857936186,-0.7554644049622548,-0.30753549755036846,-0.6901867118304623,-0.22805789074506777,-0.541863559112534,0.06616188675066964,-0.5604484774508554,0.11488577424625984,0.009956776463165617
-0.12582102805717008,0.21443124870113953,1.6424391777935445,-0.6481093588682029,-0.5640503016783119,-0.5206973276912603,-0.22550415052558842,-0.4304493170006378,0.14238908430586714,-0.4387371686475905,0.17169369238859306,0.03145934920996751
-0.10946775056185057,0.2208833151460783,1.6270860454739262,-0.570080907968664,-0.7513194090455344,-0.43996643102011807,-0.1810519565764856,-0.33153304293907454,0.13343108227472608,-0.3380170600169778,0.1594413284935039,0.02280000199723986
-0.10835428640570423,0.22129136437518826,1.6260664632021258,-0.565088847500088,-0.761677201141627,-0.43505503400756096,-0.17718839717234036,-0.3243008681217715,0.1317199176773927,-0.33054112178853895,0.15726047651687539,0.0016148459471461152
-0.10491080250073674,0.22252287030067,1.6228734755454974,-0.5566603618107737,-0.7675112819814971,-0.4189686686134519,-0.16715116931205792,-0.3019234051894385,0.1264059064515191,-0.307503548992028,0.1507570238589105,0.005102254003541695
-0.10248247845782078,0.22335180327949253,1.6206804211146817,-0.5577560793426217,-0.7462638049021186,-0.4072465501168614,-0.16117858740353175,-0.2861721456687889,0.122502902640431,-0.2913583906261469,0.14613855976436743,0.0036978324216043745
-0.10147644567195212,0.2236815366974838,1.619813142236231,-0.559526436907509,-0.7329057051360426,-0.40236578979147775,-0.15890279344890923,-0.27965952801764077,0.1207956261691101,-0.28468340620575533,0.14411553388266418,0.0015506269299914166
-0.09830876438176062,0.22465194546219114,1.6173061056362537,-0.5653802692564092,-0.6906068572912083,-0.3866199995412939,-0.15340104779291858,-0.259152987143163,0.11468281096099259,-0.26356546529780933,0.1368933679276313,0.004899348123908354
-0.09602225206168352,0.22528773075525743,1.6157076576785914,-0.569766793975768,-0.6601917956593271,-0.3749124339630874,-0.15087923459204206,-0.24433747719570517,0.1096040420052776,-0.2481935730193335,0.1307759429955489,0.0035507774259651015
-0.09502768946075446,0.22555280585836884,1.6150164914339513,-0.5716716313398953,-0.646768132904509,-0.36952251635795547,-0.15040153332194445,-0.23788409898845145,0.1073690028047295,-0.24145094845368686,0.12797691055561583,0.001550639715512503
-0.09190566145600204,0.2263380360692304,1.6128863935728444,-0.5777203165575016,-0.6044541582600802,-0.3516642739937047,-0.15105819740113147,-0.21782690911008404,0.10054321246855388,-0.22020082446752806,0.11890237154976253,0.004899388520934522
