X Position,Y Position,Z Position,Body Angle x,Body Angle y,Body Angle z,Hip 1 Angle,Knee 1 Angle,Hip 2 Angle,Knee 2 Angle,Hip 3 Angle,Knee 3 Angle,Hip 4 Angle,Knee 4 Angle,X Velocity,Z Velocity,Body Velocity x,Body Velocity y,Body Velocity z,Hip 1 Velocity,Knee 1 Velocity,Hip 2 Velocity,Knee 2 Velocity,Hip 3 Velocity,Knee 3 Velocity,Hip 4 Velocity,Knee 4 Velocity,GRF 1x,GRF 2x,GRF 3x,GRF 4x,GRF 1y,GRF 2y,GRF 3y,GRF 4y,GRF 1z,GRF 2z,GRF 3z,GRF 4z
0.08813806190890174,0.08813806190890174,0.19146797728659132,-0.11346466698701332,0.030227988791071053,-0.002173067595824127,-0.32858581662825803,0.9318143627052307,-0.663828388884301,0.29118097986086666,0.37447151147778074,-0.7585963932356223,0.5746431739193214,0.22351241964513424,0.4423563593854023,0.05525785141601148,0.45275276315950636,-1.6997486077118826,0.000600368639187857,-2.5329471538677777,-6.633304410195154,2.735364466953894,3.986056675785584,-3.4266070582071024,-4.604351739272965,-4.987726171899278,26.29519550576266,29.49167218288677,-0.003505281008838243,16.631135119387963,-5.615603512727343e-05,0.7978586961190378,-0.0004204761339421919,-27.98774853564146,-0.0001047834066938852,29.506507113254543,0.004338466141894046,32.55846558128696,0.0008617749086670536
0.08971043052181783,0.08971043052181783,0.1918243115585217,-0.11155086776310094,0.023819109616725676,-0.002202993715945631,-0.3369619238975082,0.9064986093818338,-0.6479749280071748,0.31228826187119824,0.36178079208195996,-0.7752625701621184,0.5633385074217088,0.2713914978063956,0.4390345657121119,0.1507817178277761,0.5824118637433182,-1.8180724070920242,-0.019721560934279708,-2.1943473601527326,-7.294011135888135,6.255723870355136,8.055314104223985,-3.6069208279584606,-4.6832276617362005,0.07337179770400311,-7.400543750679007,26.51538991130995,-0.0010738640014218317,20.885997002392227,-92.04099715683365,14.379282099336411,-1.6017780436778414e-05,-34.192324378766756,-0.25151065150108176,30.17447212521421,0.0018015379054687108,40.09667955367744,92.05739047552491
0.09037044708481577,0.09037044708481577,0.19210414989546992,-0.1110757649888505,0.021533429566055858,-0.002363065831762209,-0.33998833448266913,0.8967365344696367,-0.6375261191046461,0.32526952932927855,0.3562023868903514,-0.7806270736759786,0.5670636077738357,0.25776719642135576,0.4262802911441563,0.18650796252419455,0.38948665685499306,-1.397874388408413,-0.12031960484424346,-1.8296771647329835,-6.2915401748519475,6.7512999846994015,8.534854723533934,-3.7498990613900376,-3.0965750579912483,2.6246506162304906,-8.693265401401565,4.475350786801197,0.001619360257346314,3.663469927481283,-12.093856640041665,2.2165829667764467,8.097003173384242e-05,-3.3865407431671657,11.657293070378284,5.001150097999755,0.00194824460385497,5.002912681000612,79.75708350559398
0.09248188763185956,0.09248188763185956,0.1930832070293912,-0.10839510614088241,0.015468942930957236,-0.002977058515923704,-0.34729802953388866,0.8654952406942524,-0.6042438060307922,0.3681490127588896,0.33608486910212915,-0.7918392359184414,0.5809249034329054,0.21685198639056383,0.43783643022639324,0.2088565144322349,0.6252991627626189,-1.1394575912776115,-0.0931507274962953,-1.1913116569259488,-6.538317992575967,6.838580348842247,8.745696266234706,-4.368737875599182,-1.7388474766276896,2.6565246670931364,-7.975636892366606,3.540325466483915,-0.0010565109713592319,3.3994702297271355,2.7840979992222143,3.4879551498715706,-6.655948668284241e-05,-3.661461628218309,-4.143885699083321,5.0004559107603495,0.0017183471850164076,5.0025610959112266,5.000585476746998
0.09406348979914944,0.09406348979914944,0.19382871031459012,-0.10632716586980198,0.011403528850818833,-0.0030599321734600237,-0.3509173316750926,0.8415298609409332,-0.5798366986261905,0.39818488370844396,0.32031702504900483,-0.7977437282477133,0.5882360067963528,0.18965562222198895,0.454193150829586,0.20880766781657265,0.4977633640711937,-1.1828945993314386,0.06600252414605273,-0.8667757688715919,-7.0010724614873245,6.911176362670998,8.055313555341497,-4.4637241337081575,-1.7227010848556732,1.2634342705045731,-7.325822095413087,4.348872850324659,-0.0010814978913030622,4.529465642730549,-1.5838312667555654,-2.3712914330266877,-7.456591676809e-05,-1.9769095506415262,-35.03205526451181,5.00250076659342,0.0018334563881336815,5.010669510712695,35.70296373104602
0.0947689290155566,0.0947689290155566,0.19414572973934313,-0.10556066796140125,0.009573673136631027,-0.0029574017422116664,-0.35237517141481856,0.8308781997056223,-0.5691199208337544,0.41068065649200997,0.31346725750425275,-0.800518726032787,0.5901521454570005,0.17873350472166097,0.45571168173080645,0.2001003665960156,0.479683331846444,-1.177412259634345,0.051774089868908316,-1.007816461686032,-6.765427056441614,6.930980784925184,8.056127098648231,-4.379783316134612,-1.8626215286192604,1.248479127410027,-7.039417431880291,4.555995718259877,0.0016379161476928748,2.9569298466998237,-4.548049630462633,-2.000188065457065,6.853539685311189e-05,-3.993328291985907,-1.0931833160832867,5.00057755182748,0.001995318007084176,5.002779603903474,5.002836015434618
0.09701304235432195,0.09701304235432195,0.19505792195618976,-0.10338642792143918,0.003845252585739312,-0.0028635588286594913,-0.3584044275084129,0.7994149546247309,-0.5349613281190191,0.4501219224815583,0.2926343213800302,-0.8107723807331486,0.5965224255844654,0.14421241870285975,0.4604567317367275,0.17220451013049784,0.4158960214303593,-1.1616285577620749,-0.0037937519441946983,-1.4607048090734223,-6.06913555621711,6.999572879022362,8.04879249103771,-4.119577068619681,-2.3234466317107105,1.3611318497401406,-7.0705514896136,4.441430841865696,-0.0010134978358930348,2.9837824798038186,-4.819542498233771,-1.3891296066243846,-7.678103552518674e-05,-3.985287389499697,-1.3034867940547468,5.000350268431908,0.0016406569809453639,5.002295604145087,5.000788349740342
0.09865410643881373,0.09865410643881373,0.19563290621758303,-0.10194631783808591,-0.00026130741229596555,-0.002893168481888847,-0.3642140221049178,0.7788205897951234,-0.510104362271416,0.4787079948797386,0.2783745899493182,-0.8196150164198587,0.6015514252828323,0.11897171406313911,0.46395853327994235,0.1516327581145648,0.3994911344990614,-1.151811545007803,-0.007806434050126955,-1.8155505761258366,-5.526250384353055,6.9946251521365035,8.055314123627076,-3.9099373993998,-2.6576088872722434,1.4763978504178594,-7.156313480203708,4.118182836554826,-0.0010369121006482834,2.971738666893417,-4.31453176537302,2.5148752947263358,-6.763974624271458e-05,-3.887422855708001,-2.452217893410831,5.001373242649342,0.0017988661636368307,5.0022948480159375,5.001312691527034
0.09937414128094303,0.09937414128094303,0.19586217696324482,-0.1013056488773259,-0.0020468523706750775,-0.002914281856010276,-0.36694454826023326,0.7701469272352595,-0.4992848160695069,0.4912212801850139,0.2723221803818704,-0.8237711875953968,0.6038542225763137,0.10787378691154559,0.46485217846534405,0.14410493838090063,0.4207736765026811,-1.1514634803510604,-0.012977167971024706,-1.7100176410559744,-5.649991143370374,6.959488358852406,8.074989533982865,-3.890729735069469,-2.7055276027829915,1.480204674891964,-7.153110612873822,4.867708229370425,0.0016211840332638753,2.85785002232946,-4.93441388623406,0.24119502161617,9.341091441143545e-05,-4.054425485391102,0.7613747846068509,5.000416442856455,0.0019962807841190215,5.002046258083014,5.003395907974418
0.1016587588547028,0.1016587588547028,0.19650953520569464,-0.09914629296027601,-0.007692073627372106,-0.0029526081766714203,-0.37453780722016716,0.7416317226898687,-0.4654883332071242,0.530806839936682,0.2535019223889747,-0.8374838113908881,0.6110612980140075,0.07284266654821335,0.4678439756764342,0.12011877926055317,0.4577848849312389,-1.1541114301767914,-0.0002901605401129921,-1.390786948479269,-5.986583164327616,6.836088644281042,8.078718396898925,-3.785896699306825,-2.903606285222074,1.4671099253734072,-7.157064497208324,4.818040362677256,-0.0007666018443271902,2.9327682834442808,-4.761037980766071,0.9807068990292183,-7.107462896593138e-05,-4.006041422423032,-1.4809482621416157,5.0002962833031885,0.0014048877882587157,5.002252908976127,5.000578985564878
