Node timesteps,Torque Hip 1,Torque Knee 1,Torque Hip 2,Torque Knee 2,Torque Hip 3,Torque Knee 3,Torque Hip 4,Torque Knee 4,Foot 1 lift,Foot 2 lift,Foot 3 lift,Foot 4 lift
0.11034010732858913,-7.940146785802689e-05,-1.1495890240908182e-05,-0.0029887915244586455,0.0023546592171520323,-1.247035378813267e-05,-0.00012897681309769683,-9.793289802524269e-05,3.8500212420582366e-05,1.5121648495461674e-05,0.0004275465860655177,5.685489900995585e-06,3.682201574400258e-05
0.010051031558318624,-0.00014600731317271386,0.00023492148799183528,-0.0013259522908476774,0.002310795373999289,0.00036564363746331035,-0.000761452224074463,-1.771944616461879e-05,-9.922459512460586e-06,4.496232659909247e-05,0.00036345284826759023,1.4269122747493302e-05,0.00011340554772578804
0.29955945829055286,-0.00012615736574586448,0.00020710929159834524,1.7139837063344443e-05,-7.480596610170489e-05,0.001044899608482044,-0.0020553591791619545,-2.4796762868866057e-05,8.51643474573929e-06,4.3807249674005574e-05,8.285675660672954e-06,0.00021812949067052145,3.6154200621483424e-06
0.022645272212396296,-0.000220827994211406,0.0004177531628543798,0.0020405384329681793,-0.0069698047618607034,-8.64933190765789e-05,0.0020416854990949348,1.7439384007881043e-05,-4.783540495351239e-05,6.37965413805721e-06,0.00012905271737987466,0.0005658365455111649,6.119178986663735e-06
0.010066096208578474,-0.00035173064645998843,0.0006004203092316528,0.0005249018256656134,-0.001108792123082496,-0.0011411024614673701,0.0036157211957227836,-9.191842457996481e-05,9.419099328257253e-05,1.0280621882781946e-05,0.00011256860972907366,0.00040953540580354375,6.792619432894995e-06
0.01004569204743545,-0.0004003791854583929,0.0006659837501417692,9.336448174497817e-05,-0.00029432410207045256,-0.0016911419275281506,0.004306465117378379,-0.00012349804698164691,0.00012969897268120083,1.2306795889237362e-05,8.784354406201198e-06,0.00026726833100213063,5.825344155465071e-06
0.01003668562745784,-0.0002493391176015015,0.0004514798266702907,0.00010323676512991991,-0.0002354975320163534,-0.0020657622990595745,0.004688105715436014,-4.380097373615394e-05,5.089390683609488e-05,8.19845344949654e-06,1.7504015894875965e-05,0.00012523198231697452,5.663909843730698e-06
0.01003552845925188,-2.9757041396538002e-05,0.0001270859109257067,0.00034185640379544004,-0.0006228161215145897,-0.0023322722772925342,0.004825685365736903,7.807206346000513e-05,-8.47357468999454e-05,6.758540621625482e-06,5.3459522996077026e-05,3.789593831316517e-05,6.685395487718307e-06
0.010019424094616257,0.0002529018914033428,-0.00023939353374916408,0.000713969864051748,-0.0011212677117285587,-0.00252148222710849,0.005187002596711492,0.00026887494302736583,-0.00027219469829553263,1.4467686063332532e-05,1.4924453672658227e-05,2.842012818537633e-06,1.23157693770908e-05
0.016930214922545875,-0.0002677806243291953,0.00043613390723886813,-0.0016192859441101083,0.0030412300540365337,-0.0033209484823550524,0.006419582016404047,-0.00013785758246214434,0.0001819968820918217,5.8877478169506146e-05,1.2514786739761992e-05,1.2742698371089095e-05,1.1066020629871515e-05
