X Position,Z Position,Body Angle,Hip 1 Angle,Knee 1 Angle,Hip 2 Angle,Knee 2 Angle,Hip 3 Angle,Knee 3 Angle,Hip 4 Angle,Knee 4 Angle,m.tt
-0.1717230082646978,0.19747083215715514,1.675428135685316,-0.2370182448778033,-0.9657700443490369,-0.7200026207181647,-0.2601785468477542,-0.5794059021805823,0.014948156676158342,-0.5812555643570994,0.01870492781505756,0.003333353012722825
-0.1662605934798244,0.1979112398601975,1.686812061540942,-0.2718522937394825,-0.9610964208492818,-0.7615947518705665,-0.23454688648966715,-0.5565548395024956,-0.011714827590285415,-0.5572526806238596,-0.010150936237878883,0.004899008408244754
-0.1627554473221348,0.1986396150235391,1.691387788396556,-0.29538058162886904,-0.941782134299241,-0.7762715023410567,-0.22059186884557236,-0.5424022387884518,-0.020588551669496302,-0.5422863775615422,-0.02058644554159439,0.0035505312187789073
-0.16137628953014138,0.1991008268067879,1.6917200553518639,-0.3043502452761333,-0.9276784182374747,-0.7758273366663385,-0.21756977067349592,-0.536744963667362,-0.020266917239562032,-0.5364740255285775,-0.020579767784369263,0.0015505194137022116
-0.15739211086171778,0.200883128006075,1.6894978919628547,-0.33129012860716767,-0.8680063277751466,-0.7592344506545787,-0.216335794926503,-0.5198612977558326,-0.011858500823623663,-0.5198261981305201,-0.011684259622337045,0.0048990084163227365
-0.15465441460721385,0.20226166988441052,1.6867952690622563,-0.34687627664256515,-0.8284401430316936,-0.7423942917711964,-0.21600135720042002,-0.507504554900335,-0.004418500332869446,-0.5078383616444546,-0.003507404608779796,0.0035505312246337795
-0.15132976298084447,0.20409124519317287,1.6819852441263323,-0.3608465115405759,-0.786805288387445,-0.7153426704624467,-0.2188365192184759,-0.4915082758966109,0.006787497188074587,-0.4921504160866316,0.008312585846578013,0.004492886645145688
-0.1412324158170987,0.20935014833135515,1.6685547578727777,-0.3840941203903494,-0.7426498406747863,-0.6434647209014517,-0.2133410082251449,-0.4397860724251861,0.03108645634549856,-0.44085703223378514,0.03354354956170824,0.014195687776393129
-0.1342790151493815,0.2127721172609648,1.659432976398273,-0.380826520964108,-0.7868195952247798,-0.5997316863162123,-0.20075457737665758,-0.4007769985932347,0.040551492774000164,-0.4016345985776182,0.04263029590755579,0.010288251911816815
-0.12746399005631426,0.21569918910880725,1.6521702750547373,-0.3729443844902812,-0.8622495723546885,-0.5645643931774922,-0.1800961984915328,-0.36182431082736166,0.04342543535557489,-0.36188849977663784,0.043902414209399415,0.010392047304587315
-0.10776359570748137,0.22289424699985697,1.6311139089997493,-0.3707441463877652,-1.004664823945327,-0.4537939106728291,-0.1458696867850517,-0.24912671777070866,0.049837866292197,-0.24853108249538294,0.049525550736792684,0.032834627388788284
-0.09494411435038023,0.22624853229339367,1.6170291417124085,-0.3823828728506822,-1.0239197491055567,-0.3701758556222514,-0.15089717670219238,-0.17554399122772948,0.053803450697457664,-0.1760540287871139,0.05593144016441648,0.023796727804077378
-0.09410761709505087,0.2264441562420855,1.6163276080713698,-0.38396531250931487,-1.0222557556087617,-0.3648527992593913,-0.15172156323719205,-0.17118088411656857,0.05428978435164676,-0.17171980688017452,0.056474273828311744,0.0016341143508693534
-0.09151773888890362,0.22697128464096367,1.6141828834168497,-0.39239035031865827,-1.0037292756985345,-0.3510282465951404,-0.1491819902264282,-0.1578888835178216,0.05612326736989258,-0.15782986323225748,0.05715615431022485,0.005163134293834304
-0.0897005428788326,0.22732167512291587,1.613257762828608,-0.4026351909655978,-0.9780430500575086,-0.3447238284522864,-0.1424626039263806,-0.14950203271605295,0.057563788774222115,-0.14891665058700373,0.05757368587107842,0.003741955099762606
-0.08630277769709341,0.2281149258139558,1.6104888171476892,-0.42423110405972075,-0.9098576256829106,-0.32896877538542835,-0.13473802841238025,-0.13344959781284066,0.06256034994009113,-0.13187867127163283,0.06059722712598693,0.007247886972814754
-0.07604710679951003,0.23006830822158703,1.6004652538514073,-0.4874839374627744,-0.6857842216784058,-0.27198313171504906,-0.12616079086347493,-0.08114261454834232,0.07472749256542396,-0.07880284808498489,0.0715817898868257,0.022900364204788914
-0.06889999082737244,0.2307201201484207,1.59404553765069,-0.5269695831015468,-0.5343866234111934,-0.23204044569522422,-0.12326156758366788,-0.04221918949391586,0.0767917782522667,-0.041376365194380565,0.07676981123199507,0.016596921510419804
-0.06824113249492136,0.23077853337281076,1.593405631916297,-0.5300167940076851,-0.5210184212809054,-0.2277309274955206,-0.12412229265254265,-0.03862443039790653,0.07712504170148302,-0.03789180289179634,0.07731902421737077,0.0015506399741580523
-0.06617870571328394,0.23098820070142975,1.5916840875776903,-0.5402281797203977,-0.4786402359216496,-0.2137570896590245,-0.12865345913641996,-0.028253861256155047,0.07906365067487886,-0.027456325646367505,0.07916072683558624,0.004899389338150151
-0.06469638461988247,0.23112850965613338,1.5905260244197224,-0.5477472497321149,-0.44830380303944883,-0.20311967576425422,-0.13335435614764723,-0.021014311079738383,0.08065502409621195,-0.020025322863190177,0.08038825560074142,0.00355080729577395
-0.06405068451488986,0.23120935625734776,1.5897694056852376,-0.5504482731341321,-0.43501657007638905,-0.19715928427858342,-0.13728528263820494,-0.017581523602379797,0.08154758358702674,-0.016533944737881192,0.08116430400319648,0.0015506268973739523
-0.062026941660656615,0.23133404212445405,1.5884750634773432,-0.5617783394049539,-0.3933459178630886,-0.18249516878391264,-0.14489733930563964,-0.007838957253323781,0.08315144569294715,-0.006656417217910781,0.08254947189299928,0.004899348020846794
-0.06056868157374825,0.23141111737384246,1.5874197382451838,-0.5698827315951073,-0.36312335403148277,-0.17054212698987867,-0.1527948953056378,-0.0006092867508741655,0.08426973874741402,0.0006697073839824,0.08349884064884713,0.003550777351271961
-0.059931173756870175,0.23147757824946114,1.5866155044100465,-0.5726141436402247,-0.3498647129422636,-0.1633257727837719,-0.1591831446304385,0.0029313412704410416,0.08503121400687566,0.004212900069659051,0.0842536825723533,0.0015506255062778251
-0.05794139324259238,0.23152044122511564,1.5855541020893562,-0.585176117913655,-0.3080669534970165,-0.14711583856739466,-0.17094462326902546,0.012617230466018519,0.08579951049186359,0.013720298024213602,0.08541982862764383,0.004899343625552888
-0.05650437792312845,0.23154027223228069,1.5846616609734288,-0.5942301012583822,-0.27776006854172486,-0.13372587578792214,-0.18243805143068823,0.01991221238472013,0.08614993988267317,0.02083399500817569,0.08614824887042556,0.0035507741658049596
-0.05587473265342576,0.23158996572289905,1.5840573920676642,-0.5975602045167869,-0.26466005046058405,-0.12589444885734746,-0.19075497261759988,0.02328613265462611,0.0865925006417744,0.024016492411479358,0.08696698569093556,0.0015506278426178355
-0.05391388057624208,0.23164045340066655,1.5835326213827656,-0.6117672632158396,-0.2231001930440769,-0.10704636864587155,-0.20972279288481702,0.032061361299464713,0.0873621531010024,0.03215240551763723,0.0890356311012444,0.004899351007436437
