Node timesteps,Torque Hip 1,Torque Knee 1,Torque Hip 2,Torque Knee 2,Torque Hip 3,Torque Knee 3,Torque Hip 4,Torque Knee 4
0.017386429697319683,8.836848103699227e-05,-8.704659414108436e-05,6.342489138849479e-05,-3.909015534825873e-05,0.0009344529014878816,-0.0026303372064509826,-0.001046988167920165,0.002132801472268666
0.29957487119232573,4.411583813010903e-05,-4.215873820261943e-05,2.6237842588590964e-05,-7.193031893243315e-06,0.00017365039350308653,-0.00027717994740501757,-5.0102890064881033e-05,0.00014216790928544925
0.08790207832899877,2.4724580598440584e-05,-2.1377074328419805e-05,1.6553105919041284e-05,-5.3455546807170405e-06,7.529183571390609e-05,-0.00012007978381062689,0.00028950905307705634,-0.0005393379854689765
0.29561396987414196,1.8947356654880641e-06,7.876880543468881e-06,6.248843468977751e-06,-6.036049309908148e-07,1.0319260910248727e-05,-8.842723084560824e-06,1.11387954568665e-05,-1.0169938315422996e-05
0.19938585035369308,-5.734846420078191e-05,0.00015310723005648497,1.700677536290926e-05,-1.0386164873727128e-05,2.0496025571217112e-05,-1.7749248139697482e-05,1.064061967665637e-05,1.9343588658076745e-06
0.29978228022052,-2.4469866194331345e-05,6.689228775528349e-05,5.942975924579489e-06,-7.407488527426174e-07,3.307534591397438e-05,-4.5778809956463316e-05,1.1419026843367015e-07,1.883849513786292e-05
0.13656913583426147,-0.00015671608368184845,8.322461309702499e-05,-9.341466291824933e-06,2.2759025458873433e-05,5.247386654308978e-06,-5.823057468325024e-06,-4.924798743596004e-06,1.4359470846454671e-05
0.23964618899929135,-8.159707512498333e-06,2.1974595076613294e-05,1.5460384477354238e-05,-2.3155872878243926e-05,3.2690295291648265e-06,-6.122760993687147e-07,3.51019318023776e-06,-9.157559163458534e-07
0.07017452299318198,8.879555792726474e-06,-1.3864152697568216e-05,1.5797546682576434e-05,-2.5945799170378403e-05,-7.62534901826251e-07,4.996479595508299e-06,-2.021958359042352e-05,4.326352967108845e-05
0.0343923529949726,8.273522334406587e-07,-1.8134316014340244e-06,6.467672892109205e-06,-1.2626780177752411e-05,-6.203480528213359e-05,0.0001201865778831684,2.969960284409e-06,-5.88323763824974e-06
0.047313502455980525,-1.2304041666125453e-05,6.997951308400508e-06,-6.410470947036903e-07,-1.5576308511653027e-05,-0.0001355002281560073,0.00024666384986269323,-6.706184105435755e-05,0.00011332010109508325
0.29961803523068287,-6.102752685271437e-06,-2.6729353426060283e-06,-1.657596840175439e-05,1.8047155038722717e-05,-0.0003531929088237353,0.0006783660082805325,-0.0001822972653644377,0.0002947623282745453
0.2105469041339612,-8.066614082272977e-05,1.898582704033218e-05,-0.00013069581019520417,0.0001171326682526571,-0.004156094504884001,0.004415435082904593,-0.0004939688068262338,0.0008316533784088329
0.26306893895779665,-9.161228888826633e-07,-2.7278489273681705e-05,-5.220748233331096e-06,-1.8668625775875733e-05,-0.00028376334523626777,0.0005233491689605443,-0.0023670460145155878,0.0028974015309535
0.29972556640932807,1.9446090447284326e-05,-2.2228377742164247e-05,1.1030929101177597e-05,-5.684008148633069e-06,0.000673856314192935,-0.0012075278542522181,7.700704251165547e-05,-0.00013510994693853928
