X Position,Y Position,Z Position,Body Angle x,Body Angle y,Body Angle z,Hip 1 Angle,Knee 1 Angle,Hip 2 Angle,Knee 2 Angle,Hip 3 Angle,Knee 3 Angle,Hip 4 Angle,Knee 4 Angle,m.tt
0.0,0.0,0.2208304981234444,0.0,0.04330824425177191,0.0,-0.10264599566054956,0.6634254866457205,-0.08162320627976075,0.6368831218905845,0.44163725036572704,0.04118601810927658,0.445728304901971,0.09294494365626897,0.0033333380032639225
0.0037223296040027505,8.354817777498802e-05,0.22071386938195076,0.0010551154790357906,0.04207406853691155,-0.0027605464747037668,-0.06926884502006998,0.7167772691583795,-0.10804970583072639,0.6317489129907302,0.44929195290279633,0.003570193403776086,0.4559720868621817,0.05727369464373598,0.004898986348935708
0.006674711513820071,-2.515854132010496e-05,0.22079217183248884,0.0028364043000278726,0.03766933048426578,-0.004283826099271677,-0.050450976059142755,0.7582314859275727,-0.12828341562730441,0.6182174784050697,0.44993444199264876,-0.02741874436718269,0.45758578147353085,0.027811056681460066,0.0035505152314065924
0.009786808048662193,-0.00018688889160303266,0.22088596100351796,0.005270907957139466,0.03205047335530201,-0.005280281388510506,-0.03107628923780805,0.8049206696954707,-0.14864642504414283,0.6031713409464071,0.4477275777562975,-0.05880966399745614,0.45763761421234184,-0.005719011919015446,0.0036568671588224078
0.019081096730293314,-0.00025411176423485585,0.22070097821817067,0.011360149195823878,0.018974046336842645,-0.00749559462577993,0.057185565765753045,0.9879661934295966,-0.20787462763102094,0.5693295505268341,0.43175076731161977,-0.14594889061072672,0.46436235647227775,-0.10037837498832156,0.011554207467590949
0.025367246463484257,0.000154587604674296,0.22008003409732887,0.014120436404374565,0.01418078859406016,-0.008191295115594242,0.14730115197469493,1.1562334169606914,-0.24735625798347655,0.5480173497139861,0.4120436749849344,-0.19764420946856323,0.47570144928844127,-0.16141360004949387,0.008373852605131127
0.02649813548596256,0.00026937149963938175,0.21992450613351777,0.014487462292931724,0.013625195132853412,-0.008274160579107894,0.1652662256139986,1.18932122192184,-0.2541976535470146,0.5435776650058419,0.4081914120700983,-0.20652900921143513,0.47828539289012617,-0.1724084335020438,0.001550527183596273
0.03003593745730228,0.0006430604968882867,0.21944131439952766,0.015402394707685181,0.011150067254369971,-0.008859184087202909,0.2116280415802945,1.2806409259991434,-0.2717499529643531,0.5268497886814603,0.4013041733294685,-0.23705636197495733,0.4858752859970102,-0.20759411380389664,0.004899032966015682
0.03256001059265366,0.0009207281912357822,0.21911015935909373,0.015838752838513437,0.00858486966911135,-0.009596687259143723,0.23519522308220575,1.3335693116099474,-0.2804510939664133,0.5114345752676143,0.4012758393150725,-0.2615041302516278,0.49086677091461667,-0.23363721371844465,0.003550549016899218
0.03367013982177365,0.0010434894120864222,0.2189713547593472,0.015974749968064028,0.00742304307994085,-0.009965706262152442,0.24344093407205022,1.3546037185113062,-0.28380445602269466,0.5043991585719767,0.4017768370706137,-0.27222146999756214,0.49226413526242246,-0.24451448270822282,0.0015508012848517438
0.03738238859687913,0.0014406369694640894,0.21854533987691555,0.01606159702890004,0.005253362285912406,-0.010896716458437506,0.2672746222230175,1.4271191189038523,-0.29844119203751873,0.48740930294900436,0.3981447749320483,-0.29998202774635463,0.4877826026526546,-0.27049944391257363,0.004899899014096043
0.04026569177576956,0.0017357267292137377,0.2182484019388364,0.015735513017551096,0.005100513254684676,-0.011307075220257517,0.2825834745349284,1.4853571401874013,-0.31283996353962956,0.47988065836675653,0.39082488191960246,-0.3147846335022857,0.47602828363488764,-0.2810264079794635,0.0035511766808022927
0.04153674767542286,0.00186435775968619,0.21814806471203713,0.015342773072586793,0.005204567320205015,-0.011442480603248671,0.2879895651533405,1.5082726058669937,-0.319189554286687,0.476803726023216,0.38732101452566553,-0.3205986760084046,0.47021087065935296,-0.2855535146722083,0.0015505147268459751
0.04526638276788561,0.0022606905164151447,0.21819055376115193,0.013554056510218024,0.00403233548315314,-0.012795079041630505,0.2904283245932694,1.5312878255802784,-0.331565803553057,0.45975341290147614,0.38219147342872023,-0.34620082367906674,0.4618793396826054,-0.316644976856946,0.004898993607769242
0.047698123297056784,0.0025620415930818568,0.21860461450377153,0.012102630178756596,0.0016283643093343504,-0.014970735101411973,0.2778663688414782,1.4999996270629685,-0.33287038587981,0.4401796074256,0.3832803539815273,-0.37100149138443916,0.45735267009849057,-0.32121857664001013,0.003550520492210829
0.04870181588700544,0.0027072875087433,0.2188479485836125,0.011449503082225742,0.000436365598428396,-0.016193428385903545,0.270531880325364,1.4784404639892612,-0.3322761666860576,0.4307938222927513,0.3837440288317575,-0.38178207070117287,0.4550682314467251,-0.3138804445146172,0.0015505329336340523
0.051756181986862514,0.00326245671765895,0.21943767412546697,0.008806953287407894,-0.0012360463499210205,-0.020111060936129858,0.258329020809694,1.4239451918788197,-0.33424711063799517,0.40713195914029543,0.3754478312982162,-0.40151689476490887,0.45654814718470516,-0.28054697379358895,0.004899051133785193
0.05386113657219411,0.0037547411757382987,0.21969685240774295,0.006372973047521966,-0.0005081201701611507,-0.023001959932525795,0.2597365524523307,1.3969872790272826,-0.339344612702731,0.3949428626290936,0.36011131203600644,-0.40205494684770876,0.46590059630936864,-0.24715015629905795,0.0035505621838973767
0.05495431965632362,0.00405098591088702,0.2197760338287403,0.004891194004459667,0.00030144298811862275,-0.024566918828699776,0.2628329140642277,1.3850164324048477,-0.34338374875589656,0.38980009254287495,0.3508505919967306,-0.4001575116028156,0.4731432928502624,-0.22591967079547662,0.0019171077757400568
0.05815264672832844,0.005115252637952348,0.21972702916416,-0.00036473003400488,0.002720095476498772,-0.029419911255937615,0.2734159797978144,1.3433952648286178,-0.36143835540298175,0.3786343092536734,0.3368341246927969,-0.40680912170180444,0.5001187167690584,-0.143347172510808,0.006057277996877275
0.06022238609502239,0.0060022581988685535,0.21938289159982954,-0.004684886999800293,0.004330210467187985,-0.03287482539965519,0.2818581614481125,1.3103504062353213,-0.3801548397656953,0.38066269986125145,0.3413083374335915,-0.4242512471394465,0.523597980494346,-0.06890156270688957,0.00438998116282896
0.06091492951948246,0.006325735946110333,0.21921276325103203,-0.006461707540170468,0.00505035658819764,-0.03428011273134408,0.2852476897634829,1.2998648429133108,-0.38085069258483056,0.3752745850508794,0.34441325862201755,-0.43147662646124113,0.5322344202769644,-0.04461825184322862,0.0015505246358884506
0.06356887303236007,0.007420114528827729,0.21915704684542275,-0.011161023994869715,0.00544437627885836,-0.037410677417854386,0.29430934309670354,1.26786738878192,-0.3822302431907466,0.35309937052308843,0.33967573950764385,-0.4466459146497362,0.5346530085242138,0.017891090425927864,0.004899024916296568
0.06593078070364525,0.008303797097527306,0.21961326003085258,-0.014891749071359501,0.004059813124043163,-0.039077901268582946,0.2987553505750072,1.2470583945133529,-0.3823522324038219,0.32993857150960276,0.32244595473476273,-0.4509156659832828,0.517951928349008,0.033303277342641734,0.0035505431829045975
0.06705440598688558,0.008702282973367463,0.21989911030583345,-0.01648182827908889,0.0029377674721151694,-0.03987431750791297,0.29940392870512,1.23681709091601,-0.383321921943385,0.3183528618905898,0.31284988029328803,-0.45269468364079996,0.5044007362536355,0.045259854958240454,0.0015505152419530432
0.07061291884836851,0.009874988431065271,0.22068945800126905,-0.021857844867962162,-0.00048116918753321393,-0.042440449767210696,0.2957778844694621,1.1953081457326935,-0.3987312081868331,0.29628817521409057,0.29277267516926214,-0.4686576201272294,0.4733825748631766,0.04988174693452196,0.004898995235294912
0.07319326612576432,0.010664325501314258,0.2211965124347154,-0.026330330069319556,-0.0027357530000620234,-0.04434516162101645,0.2880176960957448,1.156902782932299,-0.42086911158924895,0.2910141815926868,0.28785459822939546,-0.4895962420473273,0.45891350100436906,0.03866134120923834,0.0035505216717517385
0.07432453105495407,0.011000546401354512,0.22141744106279787,-0.02854283690528963,-0.0036092184894422554,-0.045152373036677136,0.2840129786487952,1.1396322418226619,-0.4321444084068475,0.29146621722029614,0.2872789887268404,-0.5010284741097945,0.45418592077491104,0.03289305912295026,0.0015505399848203538
0.07807613268222875,0.011987674490634934,0.22205840264402285,-0.03396400609049387,-0.006864959423147514,-0.04803036380627005,0.27224522138105045,1.0931246243061448,-0.4646154347261796,0.30089066909844675,0.28064007789785783,-0.5468409143072713,0.4383172703228968,0.013458972475250743,0.004899073412659938
0.08091064720977811,0.012658450322228698,0.2225378802912934,-0.03813670301016614,-0.009256241413320383,-0.04986553455261802,0.26594016193003533,1.0660462096892906,-0.48278771730108183,0.31081355462737376,0.2725270936906517,-0.5890421324665951,0.42881119566044423,-0.003821730254179707,0.0035505783303966254
0.08214258088980832,0.01295435651122623,0.22282854521060913,-0.04020148663056548,-0.010098269125009357,-0.050504484496791145,0.2639088820958445,1.0497867896198678,-0.48852699042794473,0.31517845763563335,0.26921946296188687,-0.6068215883714182,0.4275675752107317,-0.01355687013179547,0.0015505230964683037
0.0862604995260569,0.013669683396764559,0.2237077308448614,-0.044034797175288146,-0.015134472874002332,-0.05234585967342407,0.24286674228688004,1.0115703113499737,-0.5061424738318449,0.3316749784102157,0.2673205292431369,-0.6547466654806136,0.4075057066013691,-0.03633598239994562,0.004899020052359759
0.08932476149945341,0.014103223497188329,0.2245559647244311,-0.046713589789876,-0.019191567348841213,-0.053515748066917376,0.21654104074634611,1.0001845378465841,-0.5142183371345537,0.3454477604496744,0.2751692547924352,-0.6759545496795129,0.3930922763057874,-0.05501164163496473,0.0035505396577937276
0.0906598999697992,0.014297864743333909,0.22502293192591757,-0.04826944056519439,-0.020708094150453455,-0.05403302530260311,0.20377439046027304,0.9992601014565128,-0.5154533915378328,0.35283398285663903,0.2800863836482781,-0.6818421274042391,0.3888427592679568,-0.064258250846077,0.0015505476828856501
0.09497817197400826,0.014842560100777105,0.2266243278778062,-0.05146241228836255,-0.02618377386864691,-0.056331930248279566,0.16686238819649485,0.9888626092213727,-0.5112798298494052,0.39201493451999825,0.2896287250600827,-0.7029884265585016,0.3636966806406345,-0.0845293092803571,0.0048990977354019805
0.09816914548171697,0.015184819099111659,0.22794558302567455,-0.053932656097345086,-0.030478225000170753,-0.057896224989240595,0.14447989598376668,0.9731604379498278,-0.49932229848825277,0.43355173516003664,0.292320212514667,-0.721319069290202,0.33555487089218594,-0.09178080038675424,0.0035505959581785262
0.09956127849911632,0.015329960292779006,0.2285506949510853,-0.055327142694794634,-0.03234081746117185,-0.058442424908265775,0.13568298549653202,0.9648597334157475,-0.492393807450945,0.4536934125446389,0.2933846285237418,-0.7292512221395698,0.321515806168843,-0.09223579619745513,0.00155053779952663
0.10386352238002994,0.01580992770862971,0.23032989849006244,-0.06018438657355319,-0.03793654226995657,-0.05995276604138845,0.10774306060506662,0.9418443083195315,-0.4722988284819166,0.5156500326651706,0.3029447064357915,-0.7455937527612466,0.2794003166819809,-0.0942095626100885,0.004899066508020411
0.10688962854697114,0.016178468391521827,0.23149391087698615,-0.06433079170802175,-0.041731898911892315,-0.06078554201378039,0.08727682314685681,0.9282253207144874,-0.45934945973773866,0.5585457287887843,0.31591409142362237,-0.7493119809361354,0.25077915044023735,-0.09605480502069424,0.0035505733262946038
0.11218853272556123,0.01683597844658737,0.23344315573149604,-0.07323372177283874,-0.04732789081087099,-0.061388481213396164,0.05227085013099474,0.9068954799921288,-0.4408546346601555,0.6305332601899103,0.3417852769410665,-0.7428665166879351,0.20965714580403447,-0.10633445233375609,0.006273318681238038
0.12951720356362242,0.017897618624605333,0.2376243309879418,-0.08103675478115746,-0.06800288059267288,-0.07184140099582478,-0.05163795271090292,0.8111921871213866,-0.4328972349954069,0.856303056738094,0.3842469890222264,-0.6632594172948074,0.10600385057514868,-0.16401770710169905,0.019821126227808072
0.1426221822081935,0.018091094758383688,0.2395281538657399,-0.08553310880258351,-0.08024512271275938,-0.07836247372515967,-0.11844288026958867,0.734357047158285,-0.4715289831264931,0.9879529950107707,0.3864407137852261,-0.5418108695619728,0.07816473360065035,-0.25637451175159215,0.014365259578808853
0.14409413729327297,0.01808960167585336,0.2397238711703963,-0.08656915034880254,-0.0814451453805263,-0.0786425088668985,-0.12538134744267512,0.7259067479849828,-0.47783766203270067,0.9963752070225206,0.3848114391075602,-0.5276270787576046,0.07742710056223749,-0.26863648059331924,0.0015505132572792846
0.14918410240135357,0.017921623651582907,0.24048687196486235,-0.08769518925073937,-0.08806049837450321,-0.07955779294029619,-0.14981279974436956,0.6915754108200118,-0.5021127030982422,0.9822358715533069,0.36686961265264934,-0.507311263227915,0.06965195188350458,-0.3119158234129051,0.004898988964537665
0.1532877022592813,0.017644635403425025,0.24117132580320194,-0.08651324750742154,-0.09554456441900051,-0.08022288089911299,-0.1697365792171678,0.659601877740966,-0.5235981388483247,0.9335186392362017,0.34208804961282596,-0.516847749396465,0.05897929280847673,-0.3478554325274054,0.003550517127052899
0.1551393550411891,0.017504285516716456,0.24148318318807604,-0.08571984373370768,-0.09926632149260599,-0.0805831270068231,-0.1787421962111013,0.6445473273751852,-0.53210019698699,0.907728476312031,0.3289925258578531,-0.527145415684512,0.05277966642614756,-0.363574843265504,0.001550544621526484
0.1607386663863608,0.017166632519298966,0.2424101997417082,-0.08420207419824181,-0.11046193192779316,-0.08255987558144537,-0.20530430408978423,0.5988206427519235,-0.5383327762841164,0.858036574517147,0.2852455297672119,-0.5592284792066415,0.02502052531757044,-0.4015594454128125,0.004899088062754409
0.1645636964192422,0.017021683101659742,0.24302361709618597,-0.08407833720297167,-0.11807666693975354,-0.08475925103703238,-0.22286760475791045,0.5672920564914762,-0.5235979724593921,0.8515212054579858,0.25127509618429716,-0.5823456088510606,-0.002891852388577688,-0.41800536739663396,0.003550588947978106
