X Position,Z Position,Body Angle,Hip 1 Angle,Knee 1 Angle,Hip 2 Angle,Knee 2 Angle,Hip 3 Angle,Knee 3 Angle,Hip 4 Angle,Knee 4 Angle,X Velocity,Z Velocity,Body Velocity,Hip 1 Velocity,Knee 1 Velocity,Hip 2 Velocity,Knee 2 Velocity,Hip 3 Velocity,Knee 3 Velocity,Hip 4 Velocity,Knee 4 Velocity,GRF 1x,GRF 2x,GRF 3x,GRF 4x,GRF 1z,GRF 2z,GRF 3z,GRF 4z
0.051760401074936374,0.23461998626444586,1.5686255045324031,0.0505340567034828,-0.07777431954498588,0.012349269804044978,0.011395270090872883,0.06875615760658436,0.1194631176709995,-0.0953684614836128,-0.060811885590318894,0.09548882280293955,0.004662564168910058,0.03394927597477676,1.0249296076204164,-1.929440786105023,0.40264836363870465,0.4100288133158199,-0.5374342507573537,1.1500857039258547,1.0114316310233722,-0.16956227929114803,-6.806562600417839e-05,0.12830717204000086,-0.0012569325595225996,-1.1502958454908776,0.000246084171781219,10.883222183803113,0.0014088026713385646,11.58940478075195
0.05555214480152276,0.23473093748853965,1.5697390142393692,0.060821732717476165,-0.10522847579359323,0.027874697922536273,0.028116544702890267,0.0310241791312231,0.16039170687534798,-0.06587561948529978,-0.057367989215870156,0.06164302160632241,0.0005629797586499469,0.016137996239648546,-0.5413017184553163,0.7251074016923135,0.07999429869417303,0.4372579498980153,-0.9020599522937107,0.38477763995457276,0.30579218292645316,0.22161532775218665,-7.962123762093808e-05,0.297170264018376,-0.0012127018679365987,-0.3552387068759302,0.0002473519536799761,10.622166658614159,0.0013646027664436869,10.339358776556203
0.057431416734600234,0.23473783639660142,1.5703455430000026,0.02510268616288135,-0.05010493059926772,0.01789042955328902,0.053371940121473296,0.00016556633847355183,0.15635442583320724,-0.05767202314855585,-0.049546643500272394,0.04545974299467156,0.0001898018231271625,0.020466069582948082,-1.4388953203325194,2.3387257482013566,-0.722445407929585,1.072605053122362,-0.7838550105157901,-0.6844300057828353,0.21564629909249838,0.17271058790017807,-9.781039627768153e-05,0.6308399964333171,-0.004259931209911209,-0.9220032296528138,0.00026201599868908254,10.95974421142229,0.004402341559710326,11.526674997630474
0.05813763453345346,0.23481565782166786,1.5700986981009601,0.011961755429700871,-0.031617732205134835,0.0066995896835593,0.07424589185778699,-0.011185392308379586,0.14371836935946122,-0.05431345235810167,-0.04687177017801795,0.044711779995361446,0.003896991072337578,-0.009846746345376163,-0.6483045065575346,0.9943327359306862,-0.5670830547977532,0.7049498367599969,-0.6355388142194996,-1.1469287470069864,0.21242029758545655,0.16952355893763818,-0.3048370881843887,-0.0003817813072464643,-0.003038917945941573,-0.48293074229288724,11.091984597674653,0.0005364576624397752,0.0030963064455113718,10.771584788395232
0.06018014034602686,0.23489629643632395,1.570184690731847,0.0022758255987847934,-0.005305448588642949,-0.002970370009541582,0.04231060605272479,-0.030664639844656096,0.0512376227428643,-0.04471309763633219,-0.039032742588853454,0.03849482296716547,0.00038637454326071493,0.0075775541814533005,0.1157602565876944,0.20986261329901826,0.08080970221282066,-1.4994850130966868,-0.21206497708156902,-2.3980823721814586,0.17758884907943048,0.15087827308513513,-0.08707713415365648,-0.0006087433539733799,-0.004640381578917373,-0.4028169477437036,10.5700343523757,0.000754028757322703,0.004697493211352219,10.784099427309261
0.06145375406558375,0.23492149244603405,1.5703468573002586,0.008374842073405251,-0.0005374225838900838,0.003004655261118814,-0.01007778896154171,-0.035718768516392954,-0.03666008102142759,-0.03897980556099657,-0.03390566823843131,0.033167710128559034,0.0015534533209692757,-0.001475047948482653,0.15604411153863793,0.12685930793275602,0.20796824548961781,-1.1851866123431654,-0.10007478834044223,-2.4335667291084917,0.14441381463164973,0.13818528739263716,0.060230031835152964,-0.24981573844529395,-0.047059071592041014,-0.3513811627407897,11.063298108918362,0.24994122080173636,0.047115545487852774,10.83208164886142
0.06150429741408706,0.2349222662701716,1.570354273541679,0.008588889166444782,-0.00032134462740121376,0.0029483417233134514,-0.009602629909754778,-0.036722211914605465,-0.0352770247227081,-0.03878282345147605,-0.03367298061568339,0.030740433510511835,0.00039517705131240715,0.003662398346249714,0.13437550775106172,0.1274006934725614,-0.033980887039573957,0.28873241403437955,-0.6112488777020864,0.8420593439668567,0.12179392003402016,0.13961370048203336,-0.009489032525777041,-1.8419285284341937,-4.218400340992309,-0.13327113435717286,6.218650451859028,3.7898492400419745,6.0147936827148385,4.412939229682788
0.061661764960220744,0.2349239677948809,1.5703653169842133,0.00934205768237065,0.0002691338540088301,0.0027777051296578566,-0.008126904298614776,-0.03989001728475567,-0.03092892072982363,-0.03812838069949505,-0.03298709827188223,0.030051234964574087,0.00039600333626042865,0.0015100047345023946,0.15581673477147415,0.1011099374093592,-0.032038774375409106,0.28112253097577866,-0.6147957509114175,0.8395203079423155,0.13055517206186468,0.1254677927936735,-0.01497972867290187,0.7400110039933878,1.5281438962170633,-0.1518321072806592,8.225354632628909,2.9790261993684997,6.085923792721131,4.872672964177065
0.06177348627504341,0.23492626649050716,1.5703735486717951,0.009951932928828023,0.0006157128769559594,0.002659367840382029,-0.007082520740292663,-0.042218365612923255,-0.02776716676571675,-0.03762884336621408,-0.03253423673644064,0.02947050385022369,0.0008993211805690988,0.003353081240956708,0.16881213863150704,0.08381917244930255,-0.031083099620710715,0.2753660289275826,-0.6273074157514389,0.8465279293508505,0.13542711117925954,0.11595247592357712,-0.0046369549768017215,-1.34207308988028,-3.0484318534853694,-0.16003289949371213,5.590488518182614,4.711548157105822,5.684320321011406,5.383428590099872
0.06183584646965976,0.23492800466214417,1.5703792342392116,0.01030792852095936,0.000794238835719608,0.0026050686611546886,-0.006510799917047423,-0.043546693687354567,-0.02597505381636059,-0.037343153365469006,-0.03228803843622799,0.029156801653680363,0.0007338610907420499,0.0025606988277599337,0.16667015050889353,0.08325737332412705,-0.02080960596191737,0.2629226790292071,-0.6215730374685113,0.8383601627681682,0.1332774095993005,0.11539590020334772,-0.003752358273259926,-0.06515854152859912,-0.0027422644117555683,-0.31448785278996017,1.7305351161532372,9.017569524458839,0.5033398581596324,10.193698031031493
