Node timesteps,Torque Hip 1,Torque Knee 1,Torque Hip 2,Torque Knee 2,Torque Hip 3,Torque Knee 3,Torque Hip 4,Torque Knee 4
0.01000000090966881,0.2142090087871,-0.1885663306477072,0.6230346686136863,-0.20481514975194137,0.12494364181448016,0.3921947648416354,0.24512846350548162,0.5311716040777115
0.010000000910204525,-0.22117581714590048,-0.2309965904314238,0.5357464119401885,-0.3002289145992504,-0.3048730994296132,0.33786765303278216,-0.37354721214122816,0.46366084766693544
0.01000000091088608,1.2651552798906391,1.1573668403448634,-0.029248737084122577,-0.42441241794485196,-0.5668943855051175,0.19949856293502205,-0.34173399589836073,0.3826335157720379
0.01000000091132548,3.440615756458508,1.8017027774031023,-0.08379501064999828,-0.3216048149141583,-0.9270499222297833,0.193182850396278,-0.5276106877926261,0.4109654762546184
0.01000000091131596,1.9642060567830386,0.23411279416037703,0.22177274651632903,-0.10117431296411702,-0.48611676287998035,0.4404071459538689,-0.2881075496190509,0.587878227424927
0.01000000091139461,-0.3542506513129094,-0.2431303646426121,0.32808550899513933,-0.12000294882478067,-0.2102501019169502,0.6460434638308226,-0.1532650592531391,0.6425899537520663
0.01000000091105059,-0.1824682693995083,-0.08954681589275594,0.10546257314888023,-0.24352227249817437,-0.23124458221029265,0.6437764687098266,-0.14530633879380925,0.6156191264184233
0.010000000911235747,-0.8220813519129364,-0.42048424428435915,0.5208413926350112,-0.2117435447013838,-0.29248693434781514,0.6600088033087973,-0.4264741622099391,0.6234499170203638
0.010000000912205301,0.5798433648986665,0.25061882233006894,0.4478951686021359,0.004693253009307327,-0.619888912811477,0.6305753526959871,-0.08815718720510594,0.4252536200236475
0.010000000911903315,-6.177704853517625,-2.381421735784776,0.9468418832014689,-0.3669290932256742,0.22014480315012694,2.9057179195275475,0.1141513945672203,0.1927423523743673
0.010000000910947417,-1.466483799841604,-0.28617461838990615,0.8267730507169269,-0.27231118984628105,-1.1235721509655523,0.6155988928466448,0.4640877794650986,0.11704199455247037
